sim_idx,null_final_sync,null_order_param,null_closure_corr
319,0.5654026082457753,0.6337365640842159,0.11469618020058736
320,0.6327150311375103,0.6258779677301255,-0.07892811932841443
321,0.5766354539938744,0.5979483269803179,-0.0033349734225054718
322,0.4952735785787102,0.6255250360827068,0.135912812910339
323,0.6413135856626913,0.6551333312126693,0.017965012500706947
324,0.6393383434881362,0.6789921476553602,-0.00885639887370376
325,0.6258947470930559,0.6118762457720106,-0.027250634989703006
326,0.5127197586424952,0.5983067923554126,0.006039941330529204
327,0.6116721131125475,0.6067725919563963,0.09210446591383276
328,0.6537372004271358,0.6340941534757182,-0.07930191481721419
329,0.6718220838042641,0.6362224963288151,0.008219217455833688
330,0.5660846997263134,0.6150337502550777,0.2007212511553785
331,0.6999580372189185,0.6545205453534686,-0.03767261783579145
332,0.5870246349183154,0.6427390167879874,0.02846878523543716
333,0.6789022824770982,0.6162856039299345,0.04182037529251314
334,0.6702183065663709,0.6561341583899187,0.06028842763065963
335,0.5619574002289256,0.6325797625387837,0.03317103318310468
336,0.6425788812451775,0.6347206016657911,-0.036786516966017015
337,0.5305687843830152,0.6358304030052236,0.07100712944108703
338,0.6995551376862523,0.6483410987528567,0.04423081729889001
339,0.647705633492709,0.6222217177851668,0.05580844374209791
340,0.6361935905726379,0.6287788692219228,-0.02055298175735278
