universe_id,detector_id,depth,detector_name
6310,15,8,D16_scale_invariance
6310,17,8,D18_separability
6310,18,10,D19_boundary_formation
6310,19,5,D20_distance_structure
6311,1,6,D02_trajectory_convergence
6311,3,5,D04_recurrence
6311,5,12,D06_invariant_transitions
6311,12,6,D13_composition
6311,14,6,D15_self_reference
6311,17,8,D18_separability
6311,18,10,D19_boundary_formation
6311,19,5,D20_distance_structure
6312,1,6,D02_trajectory_convergence
6312,3,5,D04_recurrence
6312,4,5,D05_persistence
6312,5,27,D06_invariant_transitions
6312,7,5,D08_neighborhood_stability
6312,12,6,D13_composition
6312,13,8,D14_hierarchy
6312,14,6,D15_self_reference
6312,15,8,D16_scale_invariance
6312,17,8,D18_separability
6312,18,10,D19_boundary_formation
6312,19,5,D20_distance_structure
6313,1,8,D02_trajectory_convergence
6313,3,6,D04_recurrence
6313,4,5,D05_persistence
6313,7,5,D08_neighborhood_stability
6313,12,6,D13_composition
6313,14,6,D15_self_reference
6313,15,8,D16_scale_invariance
6313,17,8,D18_separability
6313,18,10,D19_boundary_formation
6313,19,5,D20_distance_structure
6314,1,6,D02_trajectory_convergence
6314,3,5,D04_recurrence
6314,4,5,D05_persistence
6314,5,14,D06_invariant_transitions
6314,6,8,D07_forbidden_transitions
6314,12,6,D13_composition
6314,14,6,D15_self_reference
6314,15,8,D16_scale_invariance
6314,17,8,D18_separability
6314,18,10,D19_boundary_formation
6314,19,5,D20_distance_structure
6315,3,22,D04_recurrence
6315,4,30,D05_persistence
6315,5,5,D06_invariant_transitions
6315,7,5,D08_neighborhood_stability
6315,10,9,D11_symmetry_breaking
6315,12,6,D13_composition
6315,14,6,D15_self_reference
6315,15,8,D16_scale_invariance
6315,16,5,D17_repeatability
6315,17,8,D18_separability
6316,1,8,D02_trajectory_convergence
6316,3,6,D04_recurrence
6316,4,7,D05_persistence
6316,7,5,D08_neighborhood_stability
6316,12,7,D13_composition
6316,14,6,D15_self_reference
6316,15,8,D16_scale_invariance
6316,17,8,D18_separability
6316,18,10,D19_boundary_formation
6316,19,5,D20_distance_structure
6317,1,8,D02_trajectory_convergence
6317,3,6,D04_recurrence
6317,5,30,D06_invariant_transitions
6317,12,7,D13_composition
6317,14,6,D15_self_reference
6317,19,5,D20_distance_structure
6318,1,6,D02_trajectory_convergence
6318,3,5,D04_recurrence
6318,4,5,D05_persistence
6318,5,12,D06_invariant_transitions
6318,12,6,D13_composition
6318,14,6,D15_self_reference
6318,15,8,D16_scale_invariance
6318,17,8,D18_separability
6318,18,10,D19_boundary_formation
6318,19,5,D20_distance_structure
6319,1,6,D02_trajectory_convergence
6319,3,5,D04_recurrence
6319,4,5,D05_persistence
6319,7,5,D08_neighborhood_stability
6319,12,6,D13_composition
6319,14,6,D15_self_reference
6319,15,8,D16_scale_invariance
6319,17,8,D18_separability
6319,18,10,D19_boundary_formation
6319,19,5,D20_distance_structure
6320,1,6,D02_trajectory_convergence
6320,3,5,D04_recurrence
6320,4,5,D05_persistence
6320,5,14,D06_invariant_transitions
6320,6,8,D07_forbidden_transitions
6320,12,6,D13_composition
6320,13,8,D14_hierarchy
6320,14,6,D15_self_reference
6320,15,8,D16_scale_invariance
6320,17,8,D18_separability
6320,18,10,D19_boundary_formation
6320,19,5,D20_distance_structure
6321,3,5,D04_recurrence
6321,5,5,D06_invariant_transitions
6321,7,5,D08_neighborhood_stability
6321,10,10,D11_symmetry_breaking
6321,11,5,D12_closure
6321,12,6,D13_composition
6321,14,6,D15_self_reference
6321,15,8,D16_scale_invariance
6321,16,5,D17_repeatability
6321,17,8,D18_separability
6322,1,6,D02_trajectory_convergence
6322,3,5,D04_recurrence
6322,4,5,D05_persistence
6322,5,45,D06_invariant_transitions
6322,7,5,D08_neighborhood_stability
6322,12,6,D13_composition
6322,14,6,D15_self_reference
6322,15,8,D16_scale_invariance
6322,17,8,D18_separability
6322,18,10,D19_boundary_formation
6322,19,5,D20_distance_structure
6323,1,12,D02_trajectory_convergence
6323,3,9,D04_recurrence
6323,4,34,D05_persistence
6323,5,25,D06_invariant_transitions
6323,10,8,D11_symmetry_breaking
6323,12,8,D13_composition
6323,14,7,D15_self_reference
6323,15,8,D16_scale_invariance
6323,17,8,D18_separability
6323,19,5,D20_distance_structure
6324,1,8,D02_trajectory_convergence
6324,3,6,D04_recurrence
6324,4,5,D05_persistence
6324,5,16,D06_invariant_transitions
6324,8,8,D09_compression
6324,10,8,D11_symmetry_breaking
6324,12,7,D13_composition
6324,14,6,D15_self_reference
6324,18,10,D19_boundary_formation
6324,19,5,D20_distance_structure
6325,1,6,D02_trajectory_convergence
6325,3,5,D04_recurrence
6325,4,5,D05_persistence
6325,7,5,D08_neighborhood_stability
6325,12,6,D13_composition
6325,14,6,D15_self_reference
6325,15,8,D16_scale_invariance
6325,17,8,D18_separability
6325,18,10,D19_boundary_formation
6325,19,5,D20_distance_structure
6326,1,6,D02_trajectory_convergence
6326,3,5,D04_recurrence
6326,4,5,D05_persistence
6326,5,17,D06_invariant_transitions
6326,6,8,D07_forbidden_transitions
6326,12,6,D13_composition
6326,14,6,D15_self_reference
6326,15,8,D16_scale_invariance
6326,17,8,D18_separability
6326,18,10,D19_boundary_formation
6326,19,5,D20_distance_structure
6327,2,5,D03_trajectory_divergence
6327,3,5,D04_recurrence
6327,5,5,D06_invariant_transitions
6327,7,5,D08_neighborhood_stability
6327,10,14,D11_symmetry_breaking
6327,11,5,D12_closure
6327,12,6,D13_composition
6327,14,6,D15_self_reference
6327,15,8,D16_scale_invariance
6327,17,8,D18_separability
6328,1,6,D02_trajectory_convergence
6328,3,5,D04_recurrence
6328,4,6,D05_persistence
6328,7,5,D08_neighborhood_stability
6328,10,23,D11_symmetry_breaking
6328,11,5,D12_closure
6328,12,6,D13_composition
6328,14,6,D15_self_reference
6328,17,8,D18_separability
6328,18,10,D19_boundary_formation
6328,19,5,D20_distance_structure
6329,1,6,D02_trajectory_convergence
6329,3,6,D04_recurrence
6329,4,9,D05_persistence
6329,10,23,D11_symmetry_breaking
6329,11,38,D12_closure
6329,12,21,D13_composition
6329,14,6,D15_self_reference
6329,18,10,D19_boundary_formation
6329,19,5,D20_distance_structure
6330,1,6,D02_trajectory_convergence
6330,3,5,D04_recurrence
6330,4,5,D05_persistence
6330,5,37,D06_invariant_transitions
6330,7,5,D08_neighborhood_stability
6330,12,6,D13_composition
6330,13,8,D14_hierarchy
6330,14,6,D15_self_reference
6330,17,8,D18_separability
6330,18,10,D19_boundary_formation
6330,19,5,D20_distance_structure
6331,1,8,D02_trajectory_convergence
6331,3,6,D04_recurrence
6331,4,5,D05_persistence
6331,7,5,D08_neighborhood_stability
6331,12,6,D13_composition
6331,14,6,D15_self_reference
6331,15,8,D16_scale_invariance
6331,17,8,D18_separability
6331,18,10,D19_boundary_formation
6331,19,5,D20_distance_structure
6332,1,6,D02_trajectory_convergence
6332,3,5,D04_recurrence
6332,4,5,D05_persistence
6332,5,14,D06_invariant_transitions
6332,6,8,D07_forbidden_transitions
6332,12,6,D13_composition
6332,14,6,D15_self_reference
6332,15,8,D16_scale_invariance
6332,17,8,D18_separability
6332,18,10,D19_boundary_formation
6332,19,5,D20_distance_structure
6333,3,5,D04_recurrence
6333,4,31,D05_persistence
6333,5,5,D06_invariant_transitions
6333,7,5,D08_neighborhood_stability
6333,10,8,D11_symmetry_breaking
6333,11,5,D12_closure
6333,12,6,D13_composition
6333,14,6,D15_self_reference
6333,15,8,D16_scale_invariance
6333,16,5,D17_repeatability
6333,17,8,D18_separability
6334,1,6,D02_trajectory_convergence
6334,3,5,D04_recurrence
6334,4,5,D05_persistence
6334,5,41,D06_invariant_transitions
6334,6,8,D07_forbidden_transitions
6334,7,5,D08_neighborhood_stability
6334,11,5,D12_closure
6334,12,6,D13_composition
6334,14,6,D15_self_reference
6334,15,8,D16_scale_invariance
6334,17,8,D18_separability
6334,18,10,D19_boundary_formation
6334,19,5,D20_distance_structure
6335,1,6,D02_trajectory_convergence
6335,3,5,D04_recurrence
6335,5,46,D06_invariant_transitions
6335,12,6,D13_composition
6335,14,6,D15_self_reference
6335,17,8,D18_separability
6335,18,10,D19_boundary_formation
6335,19,5,D20_distance_structure
6336,1,6,D02_trajectory_convergence
6336,3,5,D04_recurrence
6336,4,5,D05_persistence
6336,5,12,D06_invariant_transitions
6336,6,8,D07_forbidden_transitions
6336,12,6,D13_composition
6336,14,6,D15_self_reference
6336,15,8,D16_scale_invariance
6336,17,8,D18_separability
6336,18,10,D19_boundary_formation
6336,19,5,D20_distance_structure
6337,1,8,D02_trajectory_convergence
6337,3,5,D04_recurrence
6337,4,5,D05_persistence
6337,5,49,D06_invariant_transitions
6337,7,5,D08_neighborhood_stability
6337,12,6,D13_composition
6337,14,6,D15_self_reference
6337,15,8,D16_scale_invariance
6337,17,8,D18_separability
6337,18,10,D19_boundary_formation
6337,19,5,D20_distance_structure
6338,1,6,D02_trajectory_convergence
6338,3,5,D04_recurrence
6338,4,5,D05_persistence
6338,5,17,D06_invariant_transitions
6338,6,8,D07_forbidden_transitions
6338,12,6,D13_composition
6338,14,6,D15_self_reference
6338,15,8,D16_scale_invariance
6338,17,8,D18_separability
6338,18,10,D19_boundary_formation
6338,19,5,D20_distance_structure
6339,2,5,D03_trajectory_divergence
6339,3,5,D04_recurrence
6339,5,5,D06_invariant_transitions
6339,7,5,D08_neighborhood_stability
6339,10,15,D11_symmetry_breaking
6339,11,5,D12_closure
6339,12,6,D13_composition
6339,14,6,D15_self_reference
6339,15,8,D16_scale_invariance
6339,17,8,D18_separability
6340,1,6,D02_trajectory_convergence
6340,3,5,D04_recurrence
6340,4,5,D05_persistence
6340,5,44,D06_invariant_transitions
6340,7,5,D08_neighborhood_stability
6340,12,6,D13_composition
6340,14,6,D15_self_reference
6340,15,8,D16_scale_invariance
6340,17,8,D18_separability
6340,18,10,D19_boundary_formation
6340,19,5,D20_distance_structure
6341,1,6,D02_trajectory_convergence
6341,3,5,D04_recurrence
6341,5,7,D06_invariant_transitions
6341,12,7,D13_composition
6341,14,6,D15_self_reference
6341,19,5,D20_distance_structure
6342,1,6,D02_trajectory_convergence
6342,3,5,D04_recurrence
6342,4,5,D05_persistence
6342,5,11,D06_invariant_transitions
6342,6,8,D07_forbidden_transitions
6342,12,6,D13_composition
6342,14,6,D15_self_reference
6342,15,8,D16_scale_invariance
6342,17,8,D18_separability
6342,18,10,D19_boundary_formation
6342,19,5,D20_distance_structure
6343,1,6,D02_trajectory_convergence
6343,3,5,D04_recurrence
6343,4,5,D05_persistence
6343,5,44,D06_invariant_transitions
6343,7,5,D08_neighborhood_stability
6343,12,6,D13_composition
6343,14,6,D15_self_reference
6343,15,8,D16_scale_invariance
6343,17,8,D18_separability
6343,18,10,D19_boundary_formation
6343,19,5,D20_distance_structure
6344,1,6,D02_trajectory_convergence
6344,3,5,D04_recurrence
6344,4,5,D05_persistence
6344,5,12,D06_invariant_transitions
6344,6,8,D07_forbidden_transitions
6344,12,6,D13_composition
6344,14,6,D15_self_reference
6344,15,8,D16_scale_invariance
6344,17,8,D18_separability
6344,18,10,D19_boundary_formation
6344,19,5,D20_distance_structure
6345,3,5,D04_recurrence
6345,4,32,D05_persistence
6345,5,5,D06_invariant_transitions
6345,7,5,D08_neighborhood_stability
6345,10,9,D11_symmetry_breaking
6345,11,5,D12_closure
6345,12,6,D13_composition
6345,14,6,D15_self_reference
6345,15,8,D16_scale_invariance
6345,16,5,D17_repeatability
6345,17,8,D18_separability
6346,1,6,D02_trajectory_convergence
6346,3,5,D04_recurrence
6346,4,5,D05_persistence
6346,5,46,D06_invariant_transitions
6346,7,5,D08_neighborhood_stability
6346,12,6,D13_composition
6346,14,6,D15_self_reference
6346,15,8,D16_scale_invariance
6346,17,8,D18_separability
6346,18,10,D19_boundary_formation
6346,19,5,D20_distance_structure
6347,1,6,D02_trajectory_convergence
6347,3,6,D04_recurrence
6347,5,8,D06_invariant_transitions
6347,10,23,D11_symmetry_breaking
6347,12,9,D13_composition
6347,14,6,D15_self_reference
6347,17,8,D18_separability
6347,18,10,D19_boundary_formation
6347,19,5,D20_distance_structure
6348,1,6,D02_trajectory_convergence
6348,3,5,D04_recurrence
6348,4,5,D05_persistence
6348,5,12,D06_invariant_transitions
6348,6,8,D07_forbidden_transitions
6348,12,6,D13_composition
6348,14,6,D15_self_reference
6348,15,8,D16_scale_invariance
6348,17,8,D18_separability
6348,18,10,D19_boundary_formation
6348,19,5,D20_distance_structure
6349,1,8,D02_trajectory_convergence
6349,3,6,D04_recurrence
6349,4,5,D05_persistence
6349,7,5,D08_neighborhood_stability
6349,12,6,D13_composition
6349,14,6,D15_self_reference
6349,15,8,D16_scale_invariance
6349,17,8,D18_separability
6349,18,10,D19_boundary_formation
6349,19,5,D20_distance_structure
6350,1,6,D02_trajectory_convergence
6350,3,5,D04_recurrence
6350,4,5,D05_persistence
6350,5,27,D06_invariant_transitions
6350,7,5,D08_neighborhood_stability
6350,12,6,D13_composition
6350,14,6,D15_self_reference
6350,15,8,D16_scale_invariance
6350,17,8,D18_separability
6350,18,10,D19_boundary_formation
6350,19,5,D20_distance_structure
6351,5,5,D06_invariant_transitions
6351,7,5,D08_neighborhood_stability
6351,10,14,D11_symmetry_breaking
6351,12,6,D13_composition
6351,14,6,D15_self_reference
6351,15,8,D16_scale_invariance
6351,16,5,D17_repeatability
6351,17,8,D18_separability
6352,1,6,D02_trajectory_convergence
6352,3,5,D04_recurrence
6352,4,5,D05_persistence
6352,5,46,D06_invariant_transitions
6352,7,5,D08_neighborhood_stability
6352,12,6,D13_composition
6352,14,6,D15_self_reference
6352,15,8,D16_scale_invariance
6352,17,8,D18_separability
6352,18,10,D19_boundary_formation
6352,19,5,D20_distance_structure
6353,1,6,D02_trajectory_convergence
6353,3,6,D04_recurrence
6353,5,20,D06_invariant_transitions
6353,12,11,D13_composition
6353,14,6,D15_self_reference
6353,17,8,D18_separability
6353,18,10,D19_boundary_formation
6353,19,5,D20_distance_structure
6354,1,8,D02_trajectory_convergence
6354,3,5,D04_recurrence
6354,4,5,D05_persistence
6354,5,33,D06_invariant_transitions
6354,7,5,D08_neighborhood_stability
6354,8,9,D09_compression
6354,12,7,D13_composition
6354,14,6,D15_self_reference
6354,15,8,D16_scale_invariance
6354,18,10,D19_boundary_formation
6354,19,5,D20_distance_structure
6355,1,6,D02_trajectory_convergence
6355,3,5,D04_recurrence
6355,4,5,D05_persistence
6355,7,5,D08_neighborhood_stability
6355,12,6,D13_composition
6355,14,6,D15_self_reference
6355,15,8,D16_scale_invariance
6355,17,8,D18_separability
6355,19,5,D20_distance_structure
6356,1,6,D02_trajectory_convergence
6356,3,5,D04_recurrence
6356,4,5,D05_persistence
6356,5,13,D06_invariant_transitions
6356,6,8,D07_forbidden_transitions
6356,12,6,D13_composition
6356,14,6,D15_self_reference
6356,15,8,D16_scale_invariance
6356,17,8,D18_separability
6356,18,10,D19_boundary_formation
6356,19,5,D20_distance_structure
6357,2,41,D03_trajectory_divergence
6357,3,5,D04_recurrence
6357,5,5,D06_invariant_transitions
6357,7,5,D08_neighborhood_stability
6357,10,12,D11_symmetry_breaking
6357,11,5,D12_closure
6357,12,6,D13_composition
6357,14,6,D15_self_reference
6357,15,8,D16_scale_invariance
6357,17,8,D18_separability
6358,1,8,D02_trajectory_convergence
6358,3,5,D04_recurrence
6358,4,5,D05_persistence
6358,5,45,D06_invariant_transitions
6358,7,5,D08_neighborhood_stability
6358,12,6,D13_composition
6358,14,6,D15_self_reference
6358,15,8,D16_scale_invariance
6358,17,8,D18_separability
6358,18,10,D19_boundary_formation
6358,19,5,D20_distance_structure
6359,1,8,D02_trajectory_convergence
6359,3,8,D04_recurrence
6359,5,49,D06_invariant_transitions
6359,10,23,D11_symmetry_breaking
6359,12,9,D13_composition
6359,14,8,D15_self_reference
6359,19,5,D20_distance_structure
6360,1,6,D02_trajectory_convergence
6360,3,5,D04_recurrence
6360,4,5,D05_persistence
6360,5,33,D06_invariant_transitions
6360,7,5,D08_neighborhood_stability
6360,12,7,D13_composition
6360,14,6,D15_self_reference
6360,17,8,D18_separability
6360,18,10,D19_boundary_formation
6360,19,5,D20_distance_structure
6361,1,6,D02_trajectory_convergence
6361,3,5,D04_recurrence
6361,4,5,D05_persistence
6361,7,5,D08_neighborhood_stability
6361,12,6,D13_composition
6361,14,6,D15_self_reference
6361,15,8,D16_scale_invariance
6361,17,8,D18_separability
6361,18,10,D19_boundary_formation
6361,19,5,D20_distance_structure
6362,1,6,D02_trajectory_convergence
6362,3,5,D04_recurrence
6362,4,5,D05_persistence
6362,5,14,D06_invariant_transitions
6362,6,8,D07_forbidden_transitions
6362,12,6,D13_composition
6362,14,6,D15_self_reference
6362,15,8,D16_scale_invariance
6362,17,8,D18_separability
6362,18,10,D19_boundary_formation
6362,19,5,D20_distance_structure
6363,2,5,D03_trajectory_divergence
6363,3,5,D04_recurrence
6363,5,5,D06_invariant_transitions
6363,7,5,D08_neighborhood_stability
6363,10,12,D11_symmetry_breaking
6363,11,5,D12_closure
6363,12,6,D13_composition
6363,14,6,D15_self_reference
6363,15,8,D16_scale_invariance
6363,17,8,D18_separability
6364,1,6,D02_trajectory_convergence
6364,3,5,D04_recurrence
6364,4,5,D05_persistence
6364,5,45,D06_invariant_transitions
6364,7,5,D08_neighborhood_stability
6364,12,6,D13_composition
6364,14,6,D15_self_reference
6364,15,8,D16_scale_invariance
6364,17,8,D18_separability
6364,18,10,D19_boundary_formation
6364,19,5,D20_distance_structure
6365,1,6,D02_trajectory_convergence
6365,3,5,D04_recurrence
6365,5,48,D06_invariant_transitions
6365,11,13,D12_closure
6365,12,6,D13_composition
6365,14,6,D15_self_reference
6365,17,8,D18_separability
6365,19,5,D20_distance_structure
6366,1,6,D02_trajectory_convergence
6366,3,5,D04_recurrence
6366,4,5,D05_persistence
6366,5,23,D06_invariant_transitions
6366,12,6,D13_composition
6366,13,8,D14_hierarchy
6366,14,6,D15_self_reference
6366,15,8,D16_scale_invariance
6366,17,8,D18_separability
6366,18,10,D19_boundary_formation
6366,19,5,D20_distance_structure
6367,1,8,D02_trajectory_convergence
6367,3,5,D04_recurrence
6367,4,5,D05_persistence
6367,7,5,D08_neighborhood_stability
6367,12,6,D13_composition
6367,14,6,D15_self_reference
6367,15,8,D16_scale_invariance
6367,17,8,D18_separability
6367,18,10,D19_boundary_formation
6367,19,5,D20_distance_structure
6368,1,6,D02_trajectory_convergence
6368,3,5,D04_recurrence
6368,4,5,D05_persistence
6368,5,22,D06_invariant_transitions
6368,6,8,D07_forbidden_transitions
6368,12,6,D13_composition
6368,14,6,D15_self_reference
6368,15,8,D16_scale_invariance
6368,17,8,D18_separability
6368,18,10,D19_boundary_formation
6368,19,5,D20_distance_structure
6369,2,5,D03_trajectory_divergence
6369,3,5,D04_recurrence
6369,5,5,D06_invariant_transitions
6369,7,5,D08_neighborhood_stability
6369,10,11,D11_symmetry_breaking
6369,11,5,D12_closure
6369,12,6,D13_composition
6369,14,6,D15_self_reference
6369,15,8,D16_scale_invariance
6369,16,5,D17_repeatability
6369,17,8,D18_separability
6370,1,6,D02_trajectory_convergence
6370,3,5,D04_recurrence
6370,4,5,D05_persistence
6370,7,5,D08_neighborhood_stability
6370,12,6,D13_composition
6370,14,6,D15_self_reference
6370,15,8,D16_scale_invariance
6370,17,8,D18_separability
6370,19,5,D20_distance_structure
6371,1,6,D02_trajectory_convergence
6371,3,8,D04_recurrence
6371,4,27,D05_persistence
6371,5,32,D06_invariant_transitions
6371,12,6,D13_composition
6371,14,6,D15_self_reference
6371,19,5,D20_distance_structure
6372,1,6,D02_trajectory_convergence
6372,3,5,D04_recurrence
6372,4,5,D05_persistence
6372,5,43,D06_invariant_transitions
6372,7,5,D08_neighborhood_stability
6372,8,8,D09_compression
6372,12,7,D13_composition
6372,14,6,D15_self_reference
6372,18,10,D19_boundary_formation
6372,19,5,D20_distance_structure
6373,1,8,D02_trajectory_convergence
6373,3,6,D04_recurrence
6373,4,5,D05_persistence
6373,7,5,D08_neighborhood_stability
6373,12,6,D13_composition
6373,14,6,D15_self_reference
6373,15,8,D16_scale_invariance
6373,17,8,D18_separability
6373,18,10,D19_boundary_formation
6373,19,5,D20_distance_structure
6374,1,6,D02_trajectory_convergence
6374,3,5,D04_recurrence
6374,4,5,D05_persistence
6374,5,12,D06_invariant_transitions
6374,6,8,D07_forbidden_transitions
6374,12,6,D13_composition
6374,13,8,D14_hierarchy
6374,14,6,D15_self_reference
6374,15,8,D16_scale_invariance
6374,17,8,D18_separability
6374,18,10,D19_boundary_formation
6374,19,5,D20_distance_structure
6375,2,25,D03_trajectory_divergence
6375,3,5,D04_recurrence
6375,5,5,D06_invariant_transitions
6375,7,5,D08_neighborhood_stability
6375,10,11,D11_symmetry_breaking
6375,11,5,D12_closure
6375,12,6,D13_composition
6375,14,6,D15_self_reference
6375,15,8,D16_scale_invariance
6375,17,8,D18_separability
6376,1,6,D02_trajectory_convergence
6376,3,5,D04_recurrence
6376,4,5,D05_persistence
6376,5,43,D06_invariant_transitions
6376,7,5,D08_neighborhood_stability
6376,8,8,D09_compression
6376,11,5,D12_closure
6376,12,6,D13_composition
6376,14,6,D15_self_reference
6376,15,8,D16_scale_invariance
6376,17,8,D18_separability
6376,18,10,D19_boundary_formation
6376,19,5,D20_distance_structure
6377,1,6,D02_trajectory_convergence
6377,3,5,D04_recurrence
6377,5,16,D06_invariant_transitions
6377,12,6,D13_composition
6377,14,6,D15_self_reference
6377,15,8,D16_scale_invariance
6377,17,8,D18_separability
6377,18,10,D19_boundary_formation
6377,19,5,D20_distance_structure
6378,1,6,D02_trajectory_convergence
6378,3,5,D04_recurrence
6378,4,5,D05_persistence
6378,5,10,D06_invariant_transitions
6378,6,8,D07_forbidden_transitions
6378,12,6,D13_composition
6378,14,6,D15_self_reference
6378,15,8,D16_scale_invariance
6378,17,8,D18_separability
6378,18,10,D19_boundary_formation
6378,19,5,D20_distance_structure
6379,1,8,D02_trajectory_convergence
6379,3,5,D04_recurrence
6379,4,5,D05_persistence
6379,7,5,D08_neighborhood_stability
6379,12,6,D13_composition
6379,14,6,D15_self_reference
6379,15,8,D16_scale_invariance
6379,17,8,D18_separability
6379,18,10,D19_boundary_formation
6379,19,5,D20_distance_structure
6380,1,6,D02_trajectory_convergence
6380,3,5,D04_recurrence
6380,4,5,D05_persistence
6380,5,15,D06_invariant_transitions
6380,6,8,D07_forbidden_transitions
6380,12,6,D13_composition
6380,13,8,D14_hierarchy
6380,14,6,D15_self_reference
6380,15,8,D16_scale_invariance
6380,17,8,D18_separability
6380,18,10,D19_boundary_formation
6380,19,5,D20_distance_structure
6381,3,5,D04_recurrence
6381,4,33,D05_persistence
6381,5,5,D06_invariant_transitions
6381,7,5,D08_neighborhood_stability
6381,10,10,D11_symmetry_breaking
6381,11,5,D12_closure
6381,12,6,D13_composition
6381,14,6,D15_self_reference
6381,15,8,D16_scale_invariance
6381,16,5,D17_repeatability
6381,17,8,D18_separability
6382,1,6,D02_trajectory_convergence
6382,3,6,D04_recurrence
6382,4,6,D05_persistence
6382,7,5,D08_neighborhood_stability
6382,12,8,D13_composition
6382,13,8,D14_hierarchy
6382,14,6,D15_self_reference
6382,18,10,D19_boundary_formation
6382,19,5,D20_distance_structure
6383,1,6,D02_trajectory_convergence
6383,3,6,D04_recurrence
6383,5,10,D06_invariant_transitions
6383,12,8,D13_composition
6383,14,6,D15_self_reference
6383,17,8,D18_separability
6383,19,5,D20_distance_structure
6384,1,6,D02_trajectory_convergence
6384,3,5,D04_recurrence
6384,4,5,D05_persistence
6384,5,31,D06_invariant_transitions
6384,7,5,D08_neighborhood_stability
6384,12,6,D13_composition
6384,14,6,D15_self_reference
6384,15,8,D16_scale_invariance
6384,17,8,D18_separability
6384,18,10,D19_boundary_formation
6384,19,5,D20_distance_structure
6385,1,8,D02_trajectory_convergence
6385,3,6,D04_recurrence
6385,4,5,D05_persistence
6385,7,5,D08_neighborhood_stability
6385,12,6,D13_composition
6385,14,6,D15_self_reference
6385,15,8,D16_scale_invariance
6385,17,8,D18_separability
6385,18,10,D19_boundary_formation
6385,19,5,D20_distance_structure
6386,1,6,D02_trajectory_convergence
6386,3,5,D04_recurrence
6386,4,5,D05_persistence
6386,5,24,D06_invariant_transitions
6386,12,6,D13_composition
6386,14,6,D15_self_reference
6386,17,8,D18_separability
6386,18,10,D19_boundary_formation
6386,19,5,D20_distance_structure
6387,3,5,D04_recurrence
6387,4,33,D05_persistence
6387,5,5,D06_invariant_transitions
6387,7,5,D08_neighborhood_stability
6387,10,11,D11_symmetry_breaking
6387,11,5,D12_closure
6387,12,6,D13_composition
6387,14,6,D15_self_reference
6387,15,8,D16_scale_invariance
6387,16,5,D17_repeatability
6387,17,8,D18_separability
6388,1,6,D02_trajectory_convergence
6388,3,5,D04_recurrence
6388,4,5,D05_persistence
6388,5,49,D06_invariant_transitions
6388,7,5,D08_neighborhood_stability
6388,12,7,D13_composition
6388,14,6,D15_self_reference
6388,17,8,D18_separability
6388,18,10,D19_boundary_formation
6388,19,5,D20_distance_structure
6389,1,6,D02_trajectory_convergence
6389,3,6,D04_recurrence
6389,5,10,D06_invariant_transitions
6389,12,9,D13_composition
6389,14,6,D15_self_reference
6389,17,8,D18_separability
6389,19,5,D20_distance_structure
6390,1,6,D02_trajectory_convergence
6390,3,5,D04_recurrence
6390,4,5,D05_persistence
6390,5,12,D06_invariant_transitions
6390,6,8,D07_forbidden_transitions
6390,12,6,D13_composition
6390,14,6,D15_self_reference
6390,15,8,D16_scale_invariance
6390,17,8,D18_separability
6390,18,10,D19_boundary_formation
6390,19,5,D20_distance_structure
6391,1,8,D02_trajectory_convergence
6391,3,6,D04_recurrence
6391,4,5,D05_persistence
6391,7,5,D08_neighborhood_stability
6391,12,6,D13_composition
6391,14,6,D15_self_reference
6391,15,8,D16_scale_invariance
6391,17,8,D18_separability
6391,18,10,D19_boundary_formation
6391,19,5,D20_distance_structure
6392,1,6,D02_trajectory_convergence
6392,3,5,D04_recurrence
6392,4,5,D05_persistence
6392,5,14,D06_invariant_transitions
6392,6,8,D07_forbidden_transitions
6392,12,6,D13_composition
6392,14,6,D15_self_reference
6392,17,8,D18_separability
6392,18,10,D19_boundary_formation
6392,19,5,D20_distance_structure
6393,3,5,D04_recurrence
6393,4,33,D05_persistence
6393,5,5,D06_invariant_transitions
6393,7,5,D08_neighborhood_stability
6393,10,11,D11_symmetry_breaking
6393,11,5,D12_closure
6393,12,6,D13_composition
6393,14,6,D15_self_reference
6393,15,8,D16_scale_invariance
6393,16,5,D17_repeatability
6393,17,8,D18_separability
6394,1,6,D02_trajectory_convergence
6394,3,5,D04_recurrence
6394,4,5,D05_persistence
6394,5,45,D06_invariant_transitions
6394,7,5,D08_neighborhood_stability
6394,11,5,D12_closure
6394,12,6,D13_composition
6394,13,8,D14_hierarchy
6394,14,6,D15_self_reference
6394,17,8,D18_separability
6394,18,10,D19_boundary_formation
6394,19,5,D20_distance_structure
6395,1,6,D02_trajectory_convergence
6395,3,6,D04_recurrence
6395,4,34,D05_persistence
6395,5,15,D06_invariant_transitions
6395,10,20,D11_symmetry_breaking
6395,12,11,D13_composition
6395,14,6,D15_self_reference
6395,18,10,D19_boundary_formation
6395,19,5,D20_distance_structure
6396,1,8,D02_trajectory_convergence
6396,3,6,D04_recurrence
6396,4,5,D05_persistence
6396,5,40,D06_invariant_transitions
6396,7,5,D08_neighborhood_stability
6396,12,6,D13_composition
6396,14,6,D15_self_reference
6396,15,8,D16_scale_invariance
6396,17,8,D18_separability
6396,18,10,D19_boundary_formation
6396,19,5,D20_distance_structure
6397,1,8,D02_trajectory_convergence
6397,3,6,D04_recurrence
6397,4,5,D05_persistence
6397,7,5,D08_neighborhood_stability
