universe_id,n_symbols,trajectory_length,final_state_size,emergence_index,distinction_score,persistence_score,composition_score,closure_score,arithmetic_score,geometry_score,dimension_score,distinction_transition,persistence_transition,composition_transition,closure_transition,arithmetic_transition,geometry_transition,dimension_transition
657,25,26,3,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,2,4,0,4,0
658,20,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
659,22,26,2,0.4882692307692308,0.4,0.2,1.0,0.8076923076923077,0.25,1.0,0.0,5,26,1,5,1,5,0
660,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
661,24,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
662,17,26,2,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
663,10,26,3,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
664,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
665,21,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
666,8,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
667,21,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
668,19,26,3,0.45261538461538464,0.25,1.0,0.12,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
669,16,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
670,23,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
671,8,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
672,10,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
673,15,26,1,0.4642692307692308,0.2,1.0,0.04,0.8076923076923077,0.25,1.0,0.0,5,4,1,5,2,5,0
674,21,26,1,0.3900111924846228,0.375,0.2,0.08,0.6923076923076923,0.25,1.0,0.5628042325385353,8,26,1,8,3,8,0
675,21,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
676,8,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
677,11,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
678,7,26,2,0.5823076923075481,1.0,0.2,1.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,26,1,2,0,2,0
679,8,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
680,20,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
681,24,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
682,20,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
683,24,26,1,0.4597564102564103,0.16666666666666666,1.0,0.08,0.7692307692307693,0.25,1.0,0.0,6,5,1,6,3,6,0
684,16,26,3,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
685,5,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
686,16,26,3,0.4611282051280609,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,0.9999999999985575,0.0,3,2,2,3,0,3,0
687,21,26,1,0.43230769230769234,1.0,0.2,0.0,0.9230769230769231,0.0,1.0,0.0,2,26,26,2,0,2,0
688,22,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
689,6,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
690,12,26,1,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
691,10,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
692,18,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
693,19,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
694,22,26,2,0.45261538461538464,0.25,1.0,0.12,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
695,15,26,2,0.5358076923076923,0.5,1.0,0.04,0.9230769230769231,0.25,1.0,0.0,2,1,1,2,1,2,0
696,8,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
697,22,26,3,0.5117948717948718,0.6666666666666666,0.2,1.0,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
698,18,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
699,11,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
700,13,26,2,0.5358076923075481,0.5,1.0,0.04,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,1,2,1,2,0
701,11,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
702,9,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
703,7,26,3,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
704,19,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
705,18,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
706,6,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
707,10,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
708,24,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
709,18,26,1,0.47811538461538466,0.25,1.0,0.04,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,2,4,0
710,6,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
711,8,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
712,18,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
713,10,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
714,3,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
715,21,26,1,0.5505910708307016,0.09090909090909091,1.0,0.24,0.5769230769230769,0.5,1.0,0.6371694495657575,11,10,1,11,2,11,0
716,19,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
717,25,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
718,17,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
719,21,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
720,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
721,23,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
722,19,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
723,19,26,1,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
724,6,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
725,8,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
726,18,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
727,11,26,3,0.4611282051280231,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,0.9999999999981798,0.0,3,2,2,3,0,3,0
728,16,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
729,14,26,1,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
730,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
731,11,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
732,9,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
733,21,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
734,5,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
735,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
736,23,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
737,20,26,1,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
738,15,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
739,13,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
740,10,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
741,15,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
742,16,26,3,0.45261538461538464,0.25,1.0,0.12,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
743,16,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
744,10,26,1,0.39929487179487183,0.6666666666666666,0.2,0.0,0.8846153846153846,0.25,1.0,0.0,3,26,26,3,1,3,0
745,25,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
746,13,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
747,11,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
748,22,26,2,0.5823076923076923,1.0,0.2,1.0,0.9230769230769231,0.0,1.0,0.0,2,26,1,2,0,2,0
749,14,26,3,0.5823076923075481,1.0,0.2,1.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,26,1,2,0,2,0
750,16,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
751,14,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
752,21,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
753,8,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
754,13,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
755,19,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
756,10,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
757,18,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
758,24,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
759,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
760,18,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
761,13,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
762,15,26,2,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,1,3,0
763,17,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
764,8,26,3,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
765,23,26,1,0.49262820512820515,0.3333333333333333,1.0,0.0,0.8846153846153846,0.25,1.0,0.0,3,2,26,3,1,3,0
766,16,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
767,9,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
768,12,26,3,0.45261538461538464,0.25,1.0,0.12,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
769,26,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
770,14,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
771,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
772,16,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
773,6,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
774,15,26,2,0.4901153846153846,0.25,1.0,0.12,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,1,4,0
775,13,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
776,11,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
777,12,26,3,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
778,16,26,1,0.41211538461538466,0.75,0.2,0.0,0.8461538461538461,0.25,1.0,0.0,4,26,26,4,1,4,0
779,16,26,2,0.5358076923076923,0.5,1.0,0.04,0.9230769230769231,0.25,1.0,0.0,2,1,1,2,1,2,0
780,9,26,2,0.47461538461538466,0.5,0.2,1.0,0.8461538461538461,0.0,1.0,0.0,4,26,1,4,0,4,0
781,14,26,1,0.4551282051280231,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,0.9999999999981798,0.0,3,2,26,3,0,3,0
782,20,26,3,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
783,22,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
784,17,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
785,4,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
786,18,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
787,19,26,1,0.4582692307692308,0.2,1.0,0.0,0.8076923076923077,0.25,1.0,0.0,5,4,26,5,2,5,0
788,25,26,3,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
789,21,26,3,0.4447692307692308,0.2,1.0,0.16,0.8076923076923077,0.0,1.0,0.0,5,4,1,5,0,5,0
790,19,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
791,21,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
792,26,26,1,0.49262820512820515,0.3333333333333333,1.0,0.0,0.8846153846153846,0.25,1.0,0.0,3,2,26,3,1,3,0
793,24,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
794,18,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
795,17,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
796,13,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
797,17,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
798,27,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
799,14,26,2,0.4671282051280231,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,0.9999999999981798,0.0,3,2,1,3,0,3,0
800,24,26,2,0.4762692307692308,0.2,1.0,0.12,0.8076923076923077,0.25,1.0,0.0,5,4,1,5,3,5,0
801,14,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
802,6,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
803,8,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
804,3,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
805,9,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
806,6,26,3,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
807,23,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
808,12,26,2,0.4901153846153846,0.25,1.0,0.12,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,1,4,0
809,14,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
810,15,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
811,16,26,3,0.4671282051280231,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,0.9999999999981798,0.0,3,2,1,3,0,3,0
812,15,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
813,7,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
814,15,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
815,17,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
816,10,26,1,0.43230769230754806,1.0,0.2,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,26,26,2,0,2,0
817,26,26,1,0.5137692307692308,0.2,1.0,0.12,0.8076923076923077,0.5,1.0,0.0,5,4,1,5,2,5,0
818,12,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
819,11,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
820,26,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
821,10,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
822,18,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
823,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
824,20,26,2,0.39230769230769236,0.5,1.0,0.0,0.9230769230769231,0.0,0.0,0.0,2,1,26,2,0,26,0
825,8,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
826,20,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
827,19,26,1,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
828,7,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
829,22,26,3,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
830,27,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
831,25,26,2,0.5046282051282052,0.3333333333333333,1.0,0.08,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
832,9,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
833,14,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
834,6,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
835,5,26,2,0.5823076923076923,1.0,0.2,1.0,0.9230769230769231,0.0,1.0,0.0,2,26,1,2,0,2,0
836,7,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
837,10,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
838,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
839,22,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
840,10,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
841,14,26,1,0.4346153846153846,0.25,1.0,0.0,0.8461538461538461,0.0,1.0,0.0,4,3,26,4,0,4,0
842,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
843,10,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
844,11,26,2,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
845,9,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
846,19,26,2,0.5358076923075481,0.5,1.0,0.04,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,1,2,1,2,0
847,19,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
848,23,26,2,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
849,24,26,1,0.4841153846153846,0.25,1.0,0.08,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,3,4,0
850,8,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
851,10,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
852,19,26,1,0.47811538461538466,0.25,1.0,0.04,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,2,4,0
853,23,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
854,14,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
855,10,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
856,14,26,2,0.5358076923076923,0.5,1.0,0.04,0.9230769230769231,0.25,1.0,0.0,2,1,1,2,1,2,0
857,7,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
858,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
859,9,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
860,17,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
861,6,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
862,18,26,1,0.43230769230769234,1.0,0.2,0.0,0.9230769230769231,0.0,1.0,0.0,2,26,26,2,0,2,0
863,6,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
864,16,26,1,0.5017692307692307,0.2,1.0,0.04,0.8076923076923077,0.5,1.0,0.0,5,4,1,5,1,5,0
865,8,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
