universe_id,property,score,transition_depth
615,closure,0.8846153846153846,3.0
615,arithmetic,0.25,1.0
615,geometry,1.0,3.0
615,dimension,0.0,0.0
616,distinction,0.4,5.0
616,persistence,0.2,26.0
616,composition,0.08,1.0
616,closure,0.8076923076923077,5.0
616,arithmetic,0.5,1.0
616,geometry,1.0,5.0
616,dimension,0.0,0.0
617,distinction,0.14285714285714285,7.0
617,persistence,1.0,6.0
617,composition,0.04,1.0
617,closure,0.7307692307692307,7.0
617,arithmetic,0.5,1.0
617,geometry,1.0,7.0
617,dimension,0.5339422234370435,0.0
618,distinction,0.3333333333333333,3.0
618,persistence,1.0,2.0
618,composition,0.0,26.0
618,closure,0.8846153846153846,3.0
618,arithmetic,0.0,0.0
618,geometry,1.0,3.0
618,dimension,0.0,0.0
619,distinction,1.0,2.0
619,persistence,0.2,26.0
619,composition,0.0,26.0
619,closure,0.9230769230769231,2.0
619,arithmetic,0.0,0.0
619,geometry,1.0,2.0
619,dimension,0.0,0.0
620,distinction,0.3333333333333333,3.0
620,persistence,1.0,2.0
620,composition,0.0,26.0
620,closure,0.8846153846153846,3.0
620,arithmetic,0.0,0.0
620,geometry,0.9999999999981798,3.0
620,dimension,0.0,0.0
621,distinction,1.0,1.0
621,persistence,1.0,0.0
621,composition,0.0,26.0
621,closure,0.9615384615384616,1.0
621,arithmetic,0.0,0.0
621,geometry,0.0,26.0
621,dimension,0.0,0.0
622,distinction,0.5,2.0
622,persistence,1.0,1.0
622,composition,0.0,26.0
622,closure,0.9230769230769231,2.0
622,arithmetic,0.0,0.0
622,geometry,1.0,2.0
622,dimension,0.0,0.0
623,distinction,0.25,4.0
623,persistence,1.0,3.0
623,composition,0.12,1.0
623,closure,0.8461538461538461,4.0
623,arithmetic,0.25,3.0
623,geometry,1.0,4.0
623,dimension,0.0,0.0
624,distinction,0.5,2.0
624,persistence,1.0,1.0
624,composition,0.0,26.0
624,closure,0.9230769230769231,2.0
624,arithmetic,0.0,0.0
624,geometry,0.9999999999985575,2.0
624,dimension,0.0,0.0
625,distinction,1.0,1.0
625,persistence,1.0,0.0
625,composition,0.0,26.0
625,closure,0.9615384615384616,1.0
625,arithmetic,0.0,0.0
625,geometry,0.0,26.0
625,dimension,0.0,0.0
626,distinction,0.5,2.0
626,persistence,1.0,1.0
626,composition,0.0,26.0
626,closure,0.9230769230769231,2.0
626,arithmetic,0.25,1.0
626,geometry,1.0,2.0
626,dimension,0.0,0.0
627,distinction,0.3333333333333333,3.0
627,persistence,1.0,2.0
627,composition,0.0,26.0
627,closure,0.8846153846153846,3.0
627,arithmetic,0.0,0.0
627,geometry,1.0,3.0
627,dimension,0.0,0.0
628,distinction,0.5,2.0
628,persistence,1.0,1.0
628,composition,0.0,26.0
628,closure,0.9230769230769231,2.0
628,arithmetic,0.0,0.0
628,geometry,0.9999999999985575,2.0
628,dimension,0.0,0.0
629,distinction,0.25,4.0
629,persistence,1.0,3.0
629,composition,0.04,1.0
629,closure,0.8461538461538461,4.0
629,arithmetic,0.25,3.0
629,geometry,0.9999999999981798,4.0
629,dimension,0.0,0.0
630,distinction,1.0,1.0
630,persistence,1.0,0.0
630,composition,0.0,26.0
630,closure,0.9615384615384616,1.0
630,arithmetic,0.0,0.0
630,geometry,0.0,26.0
630,dimension,0.0,0.0
631,distinction,1.0,1.0
631,persistence,1.0,0.0
631,composition,0.0,26.0
631,closure,0.9615384615384616,1.0
631,arithmetic,0.0,0.0
631,geometry,0.0,26.0
631,dimension,0.0,0.0
632,distinction,0.5,2.0
632,persistence,1.0,1.0
632,composition,0.04,1.0
632,closure,0.9230769230769231,2.0
632,arithmetic,0.0,0.0
632,geometry,1.0,2.0
632,dimension,0.0,0.0
633,distinction,1.0,1.0
633,persistence,1.0,0.0
633,composition,0.0,26.0
633,closure,0.9615384615384616,1.0
633,arithmetic,0.0,0.0
633,geometry,0.0,26.0
633,dimension,0.0,0.0
634,distinction,1.0,1.0
634,persistence,1.0,0.0
634,composition,0.0,26.0
634,closure,0.9615384615384616,1.0
634,arithmetic,0.0,0.0
634,geometry,0.0,26.0
634,dimension,0.0,0.0
635,distinction,1.0,1.0
635,persistence,1.0,0.0
635,composition,0.0,26.0
635,closure,0.9615384615384616,1.0
635,arithmetic,0.0,0.0
635,geometry,0.0,26.0
635,dimension,0.0,0.0
636,distinction,1.0,1.0
636,persistence,1.0,0.0
636,composition,0.0,26.0
636,closure,0.9615384615384616,1.0
636,arithmetic,0.0,0.0
636,geometry,0.0,26.0
636,dimension,0.0,0.0
637,distinction,0.5,2.0
637,persistence,1.0,1.0
637,composition,0.04,1.0
637,closure,0.9230769230769231,2.0
637,arithmetic,0.0,0.0
637,geometry,0.9999999999985575,2.0
637,dimension,0.0,0.0
638,distinction,0.3333333333333333,3.0
638,persistence,1.0,2.0
638,composition,0.0,26.0
638,closure,0.8846153846153846,3.0
638,arithmetic,0.0,0.0
638,geometry,1.0,3.0
638,dimension,0.0,0.0
639,distinction,1.0,1.0
639,persistence,1.0,0.0
639,composition,0.0,26.0
639,closure,0.9615384615384616,1.0
639,arithmetic,0.0,0.0
639,geometry,0.0,26.0
639,dimension,0.0,0.0
640,distinction,1.0,1.0
640,persistence,1.0,0.0
640,composition,0.0,26.0
640,closure,0.9615384615384616,1.0
640,arithmetic,0.0,0.0
640,geometry,0.0,26.0
640,dimension,0.0,0.0
641,distinction,0.3333333333333333,3.0
641,persistence,1.0,2.0
641,composition,0.08,1.0
641,closure,0.8846153846153846,3.0
641,arithmetic,0.25,1.0
641,geometry,1.0,3.0
641,dimension,0.0,0.0
642,distinction,0.1,10.0
642,persistence,1.0,9.0
642,composition,0.16,1.0
642,closure,0.6153846153846154,10.0
642,arithmetic,0.5,4.0
642,geometry,1.0,10.0
642,dimension,0.6139406145665214,0.0
643,distinction,0.5,2.0
643,persistence,1.0,1.0
643,composition,0.0,26.0
643,closure,0.9230769230769231,2.0
643,arithmetic,0.0,0.0
643,geometry,1.0,2.0
643,dimension,0.0,0.0
644,distinction,0.75,4.0
644,persistence,0.2,26.0
644,composition,0.0,26.0
644,closure,0.8461538461538461,4.0
644,arithmetic,0.25,1.0
644,geometry,1.0,4.0
644,dimension,0.0,0.0
645,distinction,0.25,4.0
645,persistence,1.0,3.0
645,composition,0.12,1.0
645,closure,0.8461538461538461,4.0
645,arithmetic,0.0,0.0
645,geometry,1.0,4.0
645,dimension,0.0,0.0
646,distinction,0.5,2.0
646,persistence,1.0,1.0
646,composition,0.0,26.0
646,closure,0.9230769230769231,2.0
646,arithmetic,0.0,0.0
646,geometry,0.9999999999985575,2.0
646,dimension,0.0,0.0
647,distinction,0.5,2.0
647,persistence,1.0,1.0
647,composition,0.0,26.0
647,closure,0.9230769230769231,2.0
647,arithmetic,0.0,0.0
647,geometry,0.9999999999985575,2.0
647,dimension,0.0,0.0
648,distinction,0.3333333333333333,3.0
648,persistence,1.0,2.0
648,composition,0.08,1.0
648,closure,0.8846153846153846,3.0
648,arithmetic,0.0,0.0
648,geometry,0.9999999999981798,3.0
648,dimension,0.0,0.0
649,distinction,0.3333333333333333,3.0
649,persistence,1.0,2.0
649,composition,0.04,1.0
649,closure,0.8846153846153846,3.0
649,arithmetic,0.0,0.0
649,geometry,1.0,3.0
649,dimension,0.0,0.0
650,distinction,0.5,2.0
650,persistence,1.0,1.0
650,composition,0.0,26.0
650,closure,0.9230769230769231,2.0
650,arithmetic,0.0,0.0
650,geometry,0.9999999999985575,2.0
650,dimension,0.0,0.0
651,distinction,0.5,2.0
651,persistence,1.0,1.0
651,composition,0.0,26.0
651,closure,0.9230769230769231,2.0
651,arithmetic,0.0,0.0
651,geometry,1.0,2.0
651,dimension,0.0,0.0
652,distinction,1.0,1.0
652,persistence,1.0,0.0
652,composition,0.0,26.0
652,closure,0.9615384615384616,1.0
652,arithmetic,0.0,0.0
652,geometry,0.0,26.0
652,dimension,0.0,0.0
653,distinction,1.0,1.0
653,persistence,1.0,0.0
653,composition,0.0,26.0
653,closure,0.9615384615384616,1.0
653,arithmetic,0.0,0.0
653,geometry,0.0,26.0
653,dimension,0.0,0.0
654,distinction,1.0,1.0
654,persistence,1.0,0.0
654,composition,0.0,26.0
654,closure,0.9615384615384616,1.0
654,arithmetic,0.0,0.0
654,geometry,0.0,26.0
654,dimension,0.0,0.0
655,distinction,1.0,1.0
655,persistence,1.0,0.0
655,composition,0.0,26.0
655,closure,0.9615384615384616,1.0
655,arithmetic,0.0,0.0
655,geometry,0.0,26.0
655,dimension,0.0,0.0
656,distinction,0.5,2.0
656,persistence,1.0,1.0
656,composition,0.0,26.0
656,closure,0.9230769230769231,2.0
656,arithmetic,0.0,0.0
656,geometry,1.0,2.0
656,dimension,0.0,0.0
657,distinction,0.25,4.0
657,persistence,1.0,3.0
657,composition,0.08,2.0
657,closure,0.8461538461538461,4.0
657,arithmetic,0.0,0.0
657,geometry,1.0,4.0
657,dimension,0.0,0.0
658,distinction,0.5,2.0
658,persistence,1.0,1.0
658,composition,0.04,1.0
658,closure,0.9230769230769231,2.0
658,arithmetic,0.0,0.0
658,geometry,1.0,2.0
658,dimension,0.0,0.0
659,distinction,0.4,5.0
659,persistence,0.2,26.0
659,composition,1.0,1.0
659,closure,0.8076923076923077,5.0
659,arithmetic,0.25,1.0
659,geometry,1.0,5.0
659,dimension,0.0,0.0
660,distinction,1.0,1.0
660,persistence,1.0,0.0
660,composition,0.0,26.0
660,closure,0.9615384615384616,1.0
660,arithmetic,0.0,0.0
660,geometry,0.0,26.0
660,dimension,0.0,0.0
661,distinction,0.5,2.0
661,persistence,1.0,1.0
661,composition,0.0,26.0
661,closure,0.9230769230769231,2.0
661,arithmetic,0.0,0.0
661,geometry,1.0,2.0
661,dimension,0.0,0.0
662,distinction,0.3333333333333333,3.0
662,persistence,1.0,2.0
662,composition,0.04,1.0
662,closure,0.8846153846153846,3.0
662,arithmetic,0.25,2.0
662,geometry,1.0,3.0
662,dimension,0.0,0.0
663,distinction,0.25,4.0
663,persistence,1.0,3.0
663,composition,0.08,1.0
663,closure,0.8461538461538461,4.0
663,arithmetic,0.0,0.0
663,geometry,1.0,4.0
663,dimension,0.0,0.0
664,distinction,1.0,1.0
664,persistence,1.0,0.0
664,composition,0.0,26.0
664,closure,0.9615384615384616,1.0
664,arithmetic,0.0,0.0
664,geometry,0.0,26.0
664,dimension,0.0,0.0
665,distinction,0.5,2.0
665,persistence,1.0,1.0
665,composition,0.04,1.0
665,closure,0.9230769230769231,2.0
665,arithmetic,0.0,0.0
665,geometry,0.9999999999985575,2.0
665,dimension,0.0,0.0
666,distinction,1.0,1.0
666,persistence,1.0,0.0
666,composition,0.0,26.0
666,closure,0.9615384615384616,1.0
666,arithmetic,0.0,0.0
666,geometry,0.0,26.0
666,dimension,0.0,0.0
667,distinction,0.5,2.0
667,persistence,1.0,1.0
667,composition,0.0,26.0
667,closure,0.9230769230769231,2.0
667,arithmetic,0.25,1.0
667,geometry,0.9999999999985575,2.0
667,dimension,0.0,0.0
668,distinction,0.25,4.0
668,persistence,1.0,3.0
668,composition,0.12,1.0
668,closure,0.8461538461538461,4.0
668,arithmetic,0.0,0.0
668,geometry,1.0,4.0
668,dimension,0.0,0.0
669,distinction,0.5,2.0
669,persistence,1.0,1.0
669,composition,0.0,26.0
669,closure,0.9230769230769231,2.0
669,arithmetic,0.25,1.0
669,geometry,0.9999999999985575,2.0
669,dimension,0.0,0.0
670,distinction,0.5,2.0
670,persistence,1.0,1.0
670,composition,0.04,1.0
670,closure,0.9230769230769231,2.0
670,arithmetic,0.0,0.0
670,geometry,1.0,2.0
670,dimension,0.0,0.0
671,distinction,0.5,2.0
671,persistence,1.0,1.0
671,composition,0.0,26.0
671,closure,0.9230769230769231,2.0
671,arithmetic,0.0,0.0
671,geometry,0.9999999999985575,2.0
671,dimension,0.0,0.0
672,distinction,1.0,1.0
672,persistence,1.0,0.0
672,composition,0.0,26.0
672,closure,0.9615384615384616,1.0
672,arithmetic,0.0,0.0
672,geometry,0.0,26.0
672,dimension,0.0,0.0
673,distinction,0.2,5.0
673,persistence,1.0,4.0
673,composition,0.04,1.0
673,closure,0.8076923076923077,5.0
673,arithmetic,0.25,2.0
673,geometry,1.0,5.0
673,dimension,0.0,0.0
674,distinction,0.375,8.0
674,persistence,0.2,26.0
674,composition,0.08,1.0
674,closure,0.6923076923076923,8.0
674,arithmetic,0.25,3.0
674,geometry,1.0,8.0
674,dimension,0.5628042325385353,0.0
675,distinction,1.0,1.0
675,persistence,1.0,0.0
675,composition,0.0,26.0
675,closure,0.9615384615384616,1.0
675,arithmetic,0.0,0.0
675,geometry,0.0,26.0
675,dimension,0.0,0.0
676,distinction,1.0,1.0
676,persistence,1.0,0.0
676,composition,0.0,26.0
676,closure,0.9615384615384616,1.0
676,arithmetic,0.0,0.0
676,geometry,0.0,26.0
676,dimension,0.0,0.0
677,distinction,1.0,1.0
677,persistence,1.0,0.0
677,composition,0.0,26.0
677,closure,0.9615384615384616,1.0
677,arithmetic,0.0,0.0
677,geometry,0.0,26.0
677,dimension,0.0,0.0
678,distinction,1.0,2.0
678,persistence,0.2,26.0
678,composition,1.0,1.0
678,closure,0.9230769230769231,2.0
678,arithmetic,0.0,0.0
678,geometry,0.9999999999985575,2.0
678,dimension,0.0,0.0
679,distinction,0.5,2.0
679,persistence,1.0,1.0
679,composition,0.0,26.0
679,closure,0.9230769230769231,2.0
679,arithmetic,0.0,0.0
679,geometry,1.0,2.0
679,dimension,0.0,0.0
680,distinction,1.0,1.0
680,persistence,1.0,0.0
680,composition,0.0,26.0
680,closure,0.9615384615384616,1.0
680,arithmetic,0.0,0.0
680,geometry,0.0,26.0
680,dimension,0.0,0.0
681,distinction,0.5,2.0
681,persistence,1.0,1.0
681,composition,0.0,26.0
681,closure,0.9230769230769231,2.0
681,arithmetic,0.0,0.0
681,geometry,1.0,2.0
681,dimension,0.0,0.0
682,distinction,0.3333333333333333,3.0
682,persistence,1.0,2.0
682,composition,0.08,1.0
682,closure,0.8846153846153846,3.0
682,arithmetic,0.0,0.0
682,geometry,1.0,3.0
682,dimension,0.0,0.0
683,distinction,0.16666666666666666,6.0
683,persistence,1.0,5.0
683,composition,0.08,1.0
683,closure,0.7692307692307693,6.0
683,arithmetic,0.25,3.0
683,geometry,1.0,6.0
683,dimension,0.0,0.0
684,distinction,0.25,4.0
684,persistence,1.0,3.0
684,composition,0.08,1.0
684,closure,0.8461538461538461,4.0
684,arithmetic,0.0,0.0
684,geometry,1.0,4.0
684,dimension,0.0,0.0
685,distinction,0.3333333333333333,3.0
685,persistence,1.0,2.0
685,composition,0.04,1.0
685,closure,0.8846153846153846,3.0
685,arithmetic,0.0,0.0
685,geometry,1.0,3.0
685,dimension,0.0,0.0
686,distinction,0.3333333333333333,3.0
686,persistence,1.0,2.0
686,composition,0.04,2.0
686,closure,0.8846153846153846,3.0
686,arithmetic,0.0,0.0
686,geometry,0.9999999999985575,3.0
686,dimension,0.0,0.0
687,distinction,1.0,2.0
687,persistence,0.2,26.0
687,composition,0.0,26.0
687,closure,0.9230769230769231,2.0
687,arithmetic,0.0,0.0
687,geometry,1.0,2.0
687,dimension,0.0,0.0
688,distinction,0.3333333333333333,3.0
688,persistence,1.0,2.0
688,composition,0.08,1.0
688,closure,0.8846153846153846,3.0
688,arithmetic,0.0,0.0
688,geometry,1.0,3.0
688,dimension,0.0,0.0
689,distinction,1.0,1.0
689,persistence,1.0,0.0
689,composition,0.0,26.0
689,closure,0.9615384615384616,1.0
689,arithmetic,0.0,0.0
689,geometry,0.0,26.0
689,dimension,0.0,0.0
690,distinction,0.5,2.0
690,persistence,1.0,1.0
690,composition,0.0,26.0
690,closure,0.9230769230769231,2.0
690,arithmetic,0.25,1.0
690,geometry,1.0,2.0
690,dimension,0.0,0.0
691,distinction,0.5,2.0
691,persistence,1.0,1.0
691,composition,0.0,26.0
691,closure,0.9230769230769231,2.0
691,arithmetic,0.0,0.0
691,geometry,1.0,2.0
691,dimension,0.0,0.0
692,distinction,0.5,2.0
692,persistence,1.0,1.0
692,composition,0.0,26.0
692,closure,0.9230769230769231,2.0
692,arithmetic,0.0,0.0
692,geometry,1.0,2.0
692,dimension,0.0,0.0
693,distinction,0.5,2.0
693,persistence,1.0,1.0
693,composition,0.04,1.0
693,closure,0.9230769230769231,2.0
693,arithmetic,0.0,0.0
693,geometry,0.9999999999985575,2.0
693,dimension,0.0,0.0
694,distinction,0.25,4.0
694,persistence,1.0,3.0
694,composition,0.12,1.0
694,closure,0.8461538461538461,4.0
694,arithmetic,0.0,0.0
694,geometry,1.0,4.0
694,dimension,0.0,0.0
695,distinction,0.5,2.0
695,persistence,1.0,1.0
695,composition,0.04,1.0
695,closure,0.9230769230769231,2.0
695,arithmetic,0.25,1.0
695,geometry,1.0,2.0
695,dimension,0.0,0.0
696,distinction,0.5,2.0
696,persistence,1.0,1.0
696,composition,0.04,1.0
696,closure,0.9230769230769231,2.0
696,arithmetic,0.0,0.0
696,geometry,0.9999999999985575,2.0
696,dimension,0.0,0.0
697,distinction,0.6666666666666666,3.0
697,persistence,0.2,26.0
697,composition,1.0,1.0
697,closure,0.8846153846153846,3.0
697,arithmetic,0.0,0.0
697,geometry,1.0,3.0
697,dimension,0.0,0.0
698,distinction,1.0,1.0
698,persistence,1.0,0.0
698,composition,0.0,26.0
698,closure,0.9615384615384616,1.0
698,arithmetic,0.0,0.0
698,geometry,0.0,26.0
698,dimension,0.0,0.0
699,distinction,0.3333333333333333,3.0
699,persistence,1.0,2.0
699,composition,0.04,1.0
699,closure,0.8846153846153846,3.0
699,arithmetic,0.0,0.0
699,geometry,1.0,3.0
699,dimension,0.0,0.0
700,distinction,0.5,2.0
700,persistence,1.0,1.0
700,composition,0.04,1.0
700,closure,0.9230769230769231,2.0
700,arithmetic,0.25,1.0
700,geometry,0.9999999999985575,2.0
700,dimension,0.0,0.0
701,distinction,1.0,1.0
701,persistence,1.0,0.0
701,composition,0.0,26.0
701,closure,0.9615384615384616,1.0
701,arithmetic,0.0,0.0
701,geometry,0.0,26.0
701,dimension,0.0,0.0
702,distinction,1.0,1.0
702,persistence,1.0,0.0
702,composition,0.0,26.0
702,closure,0.9615384615384616,1.0
702,arithmetic,0.0,0.0
702,geometry,0.0,26.0
702,dimension,0.0,0.0
703,distinction,0.5,2.0
703,persistence,1.0,1.0
703,composition,0.0,26.0
703,closure,0.9230769230769231,2.0
703,arithmetic,0.0,0.0
703,geometry,0.9999999999985575,2.0
703,dimension,0.0,0.0
704,distinction,1.0,1.0
704,persistence,1.0,0.0
704,composition,0.0,26.0
704,closure,0.9615384615384616,1.0
704,arithmetic,0.0,0.0
704,geometry,0.0,26.0
704,dimension,0.0,0.0
705,distinction,0.5,2.0
705,persistence,1.0,1.0
705,composition,0.04,1.0
705,closure,0.9230769230769231,2.0
705,arithmetic,0.0,0.0
705,geometry,1.0,2.0
705,dimension,0.0,0.0
706,distinction,0.3333333333333333,3.0
706,persistence,1.0,2.0
706,composition,0.08,1.0
706,closure,0.8846153846153846,3.0
706,arithmetic,0.0,0.0
706,geometry,1.0,3.0
706,dimension,0.0,0.0
707,distinction,0.5,2.0
707,persistence,1.0,1.0
707,composition,0.04,1.0
707,closure,0.9230769230769231,2.0
707,arithmetic,0.0,0.0
707,geometry,0.9999999999985575,2.0
707,dimension,0.0,0.0
708,distinction,1.0,1.0
708,persistence,1.0,0.0
708,composition,0.0,26.0
708,closure,0.9615384615384616,1.0
708,arithmetic,0.0,0.0
708,geometry,0.0,26.0
708,dimension,0.0,0.0
709,distinction,0.25,4.0
709,persistence,1.0,3.0
709,composition,0.04,1.0
709,closure,0.8461538461538461,4.0
709,arithmetic,0.25,2.0
709,geometry,1.0,4.0
709,dimension,0.0,0.0
710,distinction,0.5,2.0
710,persistence,1.0,1.0
710,composition,0.04,1.0
710,closure,0.9230769230769231,2.0
710,arithmetic,0.0,0.0
710,geometry,0.9999999999985575,2.0
710,dimension,0.0,0.0
711,distinction,0.3333333333333333,3.0
711,persistence,1.0,2.0
711,composition,0.08,1.0
711,closure,0.8846153846153846,3.0
711,arithmetic,0.0,0.0
711,geometry,1.0,3.0
711,dimension,0.0,0.0
712,distinction,1.0,1.0
712,persistence,1.0,0.0
712,composition,0.0,26.0
712,closure,0.9615384615384616,1.0
712,arithmetic,0.0,0.0
712,geometry,0.0,26.0
712,dimension,0.0,0.0
713,distinction,1.0,1.0
713,persistence,1.0,0.0
713,composition,0.0,26.0
713,closure,0.9615384615384616,1.0
713,arithmetic,0.0,0.0
713,geometry,0.0,26.0
713,dimension,0.0,0.0
714,distinction,0.5,2.0
714,persistence,1.0,1.0
714,composition,0.04,1.0
714,closure,0.9230769230769231,2.0
714,arithmetic,0.0,0.0
714,geometry,0.9999999999985575,2.0
714,dimension,0.0,0.0
715,distinction,0.09090909090909091,11.0
715,persistence,1.0,10.0
715,composition,0.24,1.0
715,closure,0.5769230769230769,11.0
715,arithmetic,0.5,2.0
715,geometry,1.0,11.0
715,dimension,0.6371694495657575,0.0
716,distinction,0.5,2.0
716,persistence,1.0,1.0
716,composition,0.04,1.0
716,closure,0.9230769230769231,2.0
716,arithmetic,0.0,0.0
716,geometry,1.0,2.0
716,dimension,0.0,0.0
717,distinction,0.5,2.0
717,persistence,1.0,1.0
717,composition,0.04,1.0
717,closure,0.9230769230769231,2.0
717,arithmetic,0.0,0.0
717,geometry,0.9999999999985575,2.0
717,dimension,0.0,0.0
718,distinction,1.0,1.0
718,persistence,1.0,0.0
718,composition,0.0,26.0
718,closure,0.9615384615384616,1.0
718,arithmetic,0.0,0.0
718,geometry,0.0,26.0
718,dimension,0.0,0.0
719,distinction,0.5,2.0
719,persistence,1.0,1.0
719,composition,0.0,26.0
719,closure,0.9230769230769231,2.0
719,arithmetic,0.25,1.0
719,geometry,0.9999999999985575,2.0
719,dimension,0.0,0.0
720,distinction,1.0,1.0
720,persistence,1.0,0.0
720,composition,0.0,26.0
720,closure,0.9615384615384616,1.0
720,arithmetic,0.0,0.0
720,geometry,0.0,26.0
720,dimension,0.0,0.0
721,distinction,0.5,2.0
721,persistence,1.0,1.0
721,composition,0.04,1.0
721,closure,0.9230769230769231,2.0
721,arithmetic,0.0,0.0
721,geometry,0.9999999999985575,2.0
721,dimension,0.0,0.0
722,distinction,1.0,1.0
722,persistence,1.0,0.0
722,composition,0.0,26.0
722,closure,0.9615384615384616,1.0
722,arithmetic,0.0,0.0
722,geometry,0.0,26.0
722,dimension,0.0,0.0
723,distinction,0.5,2.0
723,persistence,1.0,1.0
723,composition,0.0,26.0
723,closure,0.9230769230769231,2.0
723,arithmetic,0.25,1.0
723,geometry,1.0,2.0
723,dimension,0.0,0.0
724,distinction,1.0,1.0
724,persistence,1.0,0.0
724,composition,0.0,26.0
724,closure,0.9615384615384616,1.0
724,arithmetic,0.0,0.0
724,geometry,0.0,26.0
724,dimension,0.0,0.0
725,distinction,0.3333333333333333,3.0
725,persistence,1.0,2.0
725,composition,0.04,1.0
725,closure,0.8846153846153846,3.0
725,arithmetic,0.0,0.0
725,geometry,1.0,3.0
725,dimension,0.0,0.0
726,distinction,1.0,1.0
726,persistence,1.0,0.0
726,composition,0.0,26.0
726,closure,0.9615384615384616,1.0
726,arithmetic,0.0,0.0
726,geometry,0.0,26.0
726,dimension,0.0,0.0
727,distinction,0.3333333333333333,3.0
727,persistence,1.0,2.0
727,composition,0.04,2.0
727,closure,0.8846153846153846,3.0
727,arithmetic,0.0,0.0
727,geometry,0.9999999999981798,3.0
727,dimension,0.0,0.0
728,distinction,0.5,2.0
728,persistence,1.0,1.0
728,composition,0.0,26.0
728,closure,0.9230769230769231,2.0
728,arithmetic,0.0,0.0
728,geometry,1.0,2.0
728,dimension,0.0,0.0
729,distinction,0.5,2.0
729,persistence,1.0,1.0
729,composition,0.0,26.0
729,closure,0.9230769230769231,2.0
729,arithmetic,0.25,1.0
729,geometry,1.0,2.0
729,dimension,0.0,0.0
730,distinction,1.0,1.0
730,persistence,1.0,0.0
730,composition,0.0,26.0
730,closure,0.9615384615384616,1.0
730,arithmetic,0.0,0.0
730,geometry,0.0,26.0
730,dimension,0.0,0.0
731,distinction,1.0,1.0
731,persistence,1.0,0.0
731,composition,0.0,26.0
731,closure,0.9615384615384616,1.0
731,arithmetic,0.0,0.0
731,geometry,0.0,26.0
731,dimension,0.0,0.0
732,distinction,0.3333333333333333,3.0
732,persistence,1.0,2.0
732,composition,0.0,26.0
732,closure,0.8846153846153846,3.0
732,arithmetic,0.0,0.0
732,geometry,1.0,3.0
732,dimension,0.0,0.0
733,distinction,0.3333333333333333,3.0
733,persistence,1.0,2.0
733,composition,0.08,1.0
733,closure,0.8846153846153846,3.0
733,arithmetic,0.0,0.0
733,geometry,1.0,3.0
733,dimension,0.0,0.0
734,distinction,0.5,2.0
734,persistence,1.0,1.0
734,composition,0.04,1.0
734,closure,0.9230769230769231,2.0
734,arithmetic,0.0,0.0
734,geometry,1.0,2.0
734,dimension,0.0,0.0
735,distinction,1.0,1.0
735,persistence,1.0,0.0
735,composition,0.0,26.0
735,closure,0.9615384615384616,1.0
735,arithmetic,0.0,0.0
735,geometry,0.0,26.0
735,dimension,0.0,0.0
736,distinction,1.0,1.0
736,persistence,1.0,0.0
736,composition,0.0,26.0
736,closure,0.9615384615384616,1.0
736,arithmetic,0.0,0.0
736,geometry,0.0,26.0
736,dimension,0.0,0.0
737,distinction,0.5,2.0
737,persistence,1.0,1.0
737,composition,0.0,26.0
737,closure,0.9230769230769231,2.0
737,arithmetic,0.25,1.0
737,geometry,1.0,2.0
737,dimension,0.0,0.0
738,distinction,1.0,1.0
738,persistence,1.0,0.0
738,composition,0.0,26.0
738,closure,0.9615384615384616,1.0
738,arithmetic,0.0,0.0
738,geometry,0.0,26.0
738,dimension,0.0,0.0
739,distinction,1.0,1.0
739,persistence,1.0,0.0
739,composition,0.0,26.0
739,closure,0.9615384615384616,1.0
739,arithmetic,0.0,0.0
739,geometry,0.0,26.0
739,dimension,0.0,0.0
740,distinction,0.5,2.0
740,persistence,1.0,1.0
740,composition,0.04,1.0
740,closure,0.9230769230769231,2.0
740,arithmetic,0.0,0.0
740,geometry,0.9999999999985575,2.0
740,dimension,0.0,0.0
741,distinction,0.5,2.0
741,persistence,1.0,1.0
741,composition,0.0,26.0
741,closure,0.9230769230769231,2.0
741,arithmetic,0.0,0.0
741,geometry,0.9999999999985575,2.0
741,dimension,0.0,0.0
742,distinction,0.25,4.0
742,persistence,1.0,3.0
742,composition,0.12,1.0
742,closure,0.8461538461538461,4.0
742,arithmetic,0.0,0.0
742,geometry,1.0,4.0
742,dimension,0.0,0.0
743,distinction,1.0,1.0
743,persistence,1.0,0.0
743,composition,0.0,26.0
743,closure,0.9615384615384616,1.0
743,arithmetic,0.0,0.0
743,geometry,0.0,26.0
743,dimension,0.0,0.0
744,distinction,0.6666666666666666,3.0
744,persistence,0.2,26.0
744,composition,0.0,26.0
744,closure,0.8846153846153846,3.0
744,arithmetic,0.25,1.0
744,geometry,1.0,3.0
744,dimension,0.0,0.0
745,distinction,0.5,2.0
745,persistence,1.0,1.0
745,composition,0.0,26.0
745,closure,0.9230769230769231,2.0
745,arithmetic,0.25,1.0
745,geometry,0.9999999999985575,2.0
745,dimension,0.0,0.0
746,distinction,0.5,2.0
746,persistence,1.0,1.0
746,composition,0.0,26.0
746,closure,0.9230769230769231,2.0
746,arithmetic,0.0,0.0
746,geometry,1.0,2.0
746,dimension,0.0,0.0
747,distinction,0.5,2.0
747,persistence,1.0,1.0
747,composition,0.0,26.0
747,closure,0.9230769230769231,2.0
747,arithmetic,0.0,0.0
747,geometry,0.9999999999985575,2.0
747,dimension,0.0,0.0
748,distinction,1.0,2.0
748,persistence,0.2,26.0
