sim,transition_type,pre_shared_c,trans_shared_c,post_shared_c,pre_overlap,post_overlap,pre_c_range,post_c_range,fragmentation_change,shared_survives,reorganization,pre_order,post_order
135,coupling_weaken,0.8200786716282649,0.8263045419702486,0.19092915339231042,0.9413592057643518,0.8583073778603559,0.13159689409640507,0.24555953530747857,0.1139626412110735,0,1.0,0.9203442944146651,0.5998718560870655
136,fragmentation,0.489954198179313,0.4056166023541523,0.3722627002688453,0.898887255376452,0.7409841326526886,0.2493529386371623,0.5388949010013555,0.2895419623641932,1,0.6,0.5052626250996872,0.5730037205760469
137,closure_reorg,0.7796836327411515,0.8014606331837016,0.8479530025530514,0.9769074524585608,0.9212570034980984,0.04732829457249088,0.15350587487012146,0.10617758029763058,1,0.0,0.9288668710535241,0.9208529132732219
138,coupling_strengthen,0.28438652088274263,0.2736657345292141,0.8477807377131031,0.9478535711022182,0.991063632717988,0.10405947282556346,0.02201209003179938,-0.08204738279376408,1,1.0,0.3681437484146216,0.9631056431650081
139,coupling_strengthen,0.3274537233730255,0.3361877743894888,0.7342859601544157,0.9255115025925983,0.9592641867761703,0.10242143999209125,0.08600514008365956,-0.016416299908431686,1,0.6,0.6269386201962152,0.9628031453773734
140,coupling_strengthen,0.17124855942020034,0.19549748362979996,0.5265833053218948,0.9624183083972883,0.9315651702314267,0.06815331169612798,0.15513271249471344,0.08697940079858546,1,0.8,0.4896978951251911,0.7618036747835529
141,fragmentation,0.6411610169961047,0.6646022831528617,0.44872467936567134,0.9920424549098775,0.9486972819080941,0.01842614282039734,0.1101868100167187,0.09176066719632137,1,0.8,0.9484147461485023,0.38054910829484184
142,fragmentation,0.4725687421437166,0.4596185071800374,0.28069525972750053,0.8478093220838093,0.9494988420290134,0.27709772952539535,0.12008015913130168,-0.15701757039409367,0,0.6,0.6103312382361614,0.49980340806212953
143,closure_reorg,0.27790837775020644,0.24488197891348767,0.5022994939462176,0.866283085865126,0.8710229763649189,0.21798754588936592,0.12413712242953256,-0.09385042345983335,1,0.6,0.28786385658967584,0.8290478593446976
144,fragmentation,0.2698754746702829,0.271345527019314,0.196224645798337,0.9472407550308298,0.9224114974904468,0.16682022373894498,0.26654987456382634,0.09972965082488136,0,0.8,0.3740267401801306,0.47345115638664936
145,coupling_weaken,0.8244435170039199,0.8322661153083729,0.5587175625835146,0.9657701473953145,0.9470174963684956,0.07289475237404852,0.1732941623936029,0.10039941001955438,1,0.4,0.9246068676403422,0.5623026730559689
146,closure_reorg,0.4718801175012878,0.44438690675511977,0.5366760969568721,0.8824438521156921,0.7245581707440756,0.3164777685123146,0.6437174652881866,0.32723969677587206,1,0.4,0.6179296981727036,0.6555931836085
147,fragmentation,0.7182993356920189,0.708160255984463,0.20157801330852987,0.8752734064258697,0.931538437108105,0.30164885980736034,0.16128539759465976,-0.14036346221270057,0,0.8,0.8348798761602584,0.2010875284788759
148,topology_change,0.5095024261234886,0.4590401429233878,0.7017763989744915,0.8972920010694714,0.9516310678431616,0.24600958812673634,0.10667869892149062,-0.13933088920524572,1,0.4,0.5462102924003696,0.896088932512302
149,coupling_weaken,0.7108806337902449,0.7101123623909977,0.3982575737285049,0.8703725307843504,0.9339415399134066,0.23409992371117772,0.1438730574511357,-0.090226866260042,1,0.8,0.8424587036429749,0.3084322761671788
150,closure_reorg,0.24385267016416196,0.2466201387462944,0.44152730228170045,0.9714149577095205,0.8652001068956638,0.07460526872598539,0.2478088501849171,0.17320358145893172,1,0.0,0.5128491474513648,0.8673372598767934
151,closure_reorg,0.22040384266809857,0.21045120984251445,0.18164933557397006,0.8699719624306259,0.8532545517711579,0.3189215512570735,0.17540983268718402,-0.14351171856988948,0,1.0,0.4244166536856799,0.2490340101645606
152,closure_reorg,0.4712678270842683,0.39732499267428006,0.4954163506064691,0.8978828845005675,0.7888733405440194,0.278174310885365,0.459214015153481,0.181039704268116,1,0.4,0.590897872628022,0.6378696658885107
153,coupling_strengthen,0.20358031360939408,0.19565748667962773,0.7097657981050824,0.9612163970542814,0.9591488205047898,0.07933944907935994,0.08029506262323494,0.0009556135438749946,1,1.0,0.2834168274912382,0.8648643604040473
154,bifurcation,0.4271220281582646,0.40978346201974264,0.4573367829918463,0.9487768120322554,0.9336947067200864,0.10877846219714232,0.08984571716825418,-0.018932745028888143,1,0.4,0.44601523186083114,0.7049189953171868
155,closure_reorg,0.4921035703339764,0.4918710685518484,0.4860223562384682,0.899370424871987,0.8117986606933951,0.23020914485470778,0.32179107329508505,0.09158192844037727,1,0.0,0.5963175396008651,0.844078895578151
156,coupling_strengthen,0.23587933014853882,0.2446909218801304,0.5445034046239855,0.9565247396192121,0.9965941724344307,0.09637353158652345,0.005416804766371741,-0.09095672682015171,1,1.0,0.6164213841895195,0.985669035654097
157,topology_change,0.5036844258674583,0.5637342708986048,0.5123674652984878,0.9674161092500458,0.9745680219541448,0.03788702437930214,0.06971546093618336,0.03182843655688122,1,0.8,0.8141753102858634,0.4967291119040476
158,topology_change,0.5373634848630793,0.48939817236500543,0.631610455197136,0.9141325909612676,0.9560426056852076,0.20491755601712414,0.11502857842342684,-0.0898889775936973,1,0.0,0.5936782872346628,0.7682772165887716
159,bifurcation,0.3640361975392533,0.33832723350716193,0.3156057144432308,0.8079858107969423,0.7751511173179767,0.44297512897283486,0.37533256407733834,-0.06764256489549653,1,0.0,0.47692749009867796,0.6562778164296074
160,closure_reorg,0.529331759795303,0.4986156095267152,0.41986287369737724,0.8809138573145001,0.7063745387141869,0.3224471598762922,0.5723375110207195,0.24989035114442731,1,0.6,0.629538364524373,0.5459967390942292
161,fragmentation,0.760825847977329,0.7753186309300001,0.3096625695040941,0.9407218728079395,0.8113034196986524,0.11053863447212642,0.4444664681065391,0.3339278336344127,1,0.8,0.9050255748105448,0.5847564558340512
162,coupling_strengthen,0.3258155102086645,0.30739822273702155,0.4760113558653723,0.9048353524333472,0.9441146708835455,0.18077089446108402,0.11558278859123822,-0.0651881058698458,1,1.0,0.47677295168308226,0.6631107506543975
163,bifurcation,0.2880748963883334,0.3205312030548629,0.3885272298803128,0.9835303636049474,0.9821594826674543,0.02449901390698639,0.02589090161973384,0.0013918877127474527,1,0.4,0.6807627541395713,0.6667101690703234
164,topology_change,0.4064139126901132,0.45588049356922833,0.653078961792233,0.9713914717016099,0.9584362733417734,0.03803041099941046,0.09230732604656167,0.05427691504715121,1,1.0,0.911588905984729,0.8590151583315457
165,coupling_strengthen,0.26598152434663797,0.3456175060403756,0.6164598845617298,0.9261679069475819,0.891763499436283,0.16255115045301952,0.23167395714594724,0.06912280669292772,1,1.0,0.7313946789690504,0.8012449831845336
166,topology_change,0.301508443661758,0.34090618429456876,0.3081797030469471,0.7916724481797002,0.8525769160083733,0.34717428202660083,0.2555580119779791,-0.09161627004862172,1,0.4,0.663712742823222,0.8160541941549023
167,coupling_strengthen,0.37883402200566435,0.3675339042964705,0.6049582988358538,0.9394914116735756,0.9775657161237896,0.10471357188803188,0.044472472442701916,-0.06024109944532996,1,0.8,0.4251635694591412,0.7936445472279499
168,coupling_strengthen,0.3856766558093689,0.362763832725301,0.5422041673646997,0.8983328383459813,0.911087055901846,0.22058480472063774,0.2451585839789634,0.024573779258325656,1,1.0,0.5324905559010292,0.6572914226032641
169,closure_reorg,0.5640953286152914,0.5894372909543268,0.6958303694713761,0.8311827397553366,0.885259749207585,0.2932717301262088,0.24039973854484598,-0.0528719915813628,1,1.0,0.8963091338711004,0.837569619596672
170,bifurcation,0.5232753858872145,0.5181579209007441,0.5384210810204729,0.9678256546780027,0.9707610085343383,0.0632769387680544,0.061220401904433897,-0.002056536863620506,1,0.6,0.7261456589798896,0.6967550385536115
171,bifurcation,0.4940087152442138,0.4389438146804715,0.5100665023135112,0.9524634031330502,0.9527326687378876,0.11750278668141645,0.11777306472616134,0.00027027804474488715,1,0.0,0.4840380044749142,0.622703479510669
172,bifurcation,0.585449607089241,0.5909148909352081,0.404019756538739,0.9725020642332116,0.9278764963174604,0.061407642091937165,0.12477900424456806,0.0633713621526309,1,0.0,0.826102573940913,0.33907086753811405
173,coupling_strengthen,0.2629439229411617,0.2646735889984681,0.5287698452991192,0.9186965516134521,0.9388358230489651,0.25320020369877505,0.14381515048280197,-0.10938505321597308,1,1.0,0.5107090468748136,0.6446745134059598
174,bifurcation,0.39454817247889024,0.3717023801311993,0.47936982602814526,0.9620178364789298,0.9674047359268819,0.08463656816540266,0.07601742653213422,-0.008619141633268435,1,0.4,0.5982231265407963,0.6561893504218044
175,coupling_strengthen,0.32772577381338064,0.29226442631053107,0.5622585022491707,0.9437992283019573,0.9193934965364562,0.09476738501504328,0.15315956638873873,0.05839218137369545,1,0.8,0.16288979472227333,0.8755728017048158
176,closure_reorg,0.4829183206586749,0.5237023798303405,0.47130013357242695,0.976864540636648,0.8780085859024686,0.04343431524658703,0.29819126571717386,0.25475695047058683,1,0.6,0.811004499916908,0.6508100813370578
177,coupling_strengthen,0.21575332813892767,0.18679390105032392,0.792416537800468,0.8576716490669238,0.932712647228739,0.3051849267556338,0.12897581769789745,-0.17620910905773635,1,0.4,0.37477066182726804,0.9467448353073702
178,closure_reorg,0.4114538922148123,0.3567904431155746,0.5902011923096757,0.954114776177871,0.9501352557035126,0.09164333975034739,0.0883659051560326,-0.0032774345943147876,1,0.8,0.33584093318170816,0.8003176130196841
179,coupling_strengthen,0.18091530447636142,0.2031458392168319,0.5207270008730644,0.879112176758238,0.830388757709105,0.24281296701715327,0.4405862599184746,0.19777329290132134,1,1.0,0.4827421101813695,0.6207522345510648
180,topology_change,0.4152360183259415,0.49409095825388627,0.397516675054645,0.8895125969134754,0.876473082204368,0.18792685357160593,0.23646834762690444,0.048541494055298506,1,0.6,0.8191456077862077,0.4103230926273321
181,closure_reorg,0.46462718452909085,0.50634415826998,0.5367512877710999,0.9858355850661479,0.9056263567756961,0.04395500552418141,0.19711936215925546,0.15316435663507405,1,0.0,0.8956421847628819,0.7207798700116473
182,bifurcation,0.5003987935605205,0.529307742511876,0.47351702699946474,0.984187058865318,0.9780462457564164,0.018359585759322172,0.03520697711207754,0.01684739135275537,1,0.8,0.8076683016032448,0.4495132438647074
183,fragmentation,0.9238555195551523,0.9367892973070693,0.29401312788525485,0.9969113996251042,0.897596349711371,0.00664810604529209,0.17280998203281864,0.16616187598752655,0,0.8,0.9878875755624769,0.2642392894839081
184,coupling_weaken,0.506905911692524,0.4942203534710687,0.3737439425287986,0.9501331105847795,0.9798489421472663,0.13108575961415858,0.06006409554370573,-0.07102166407045285,1,0.8,0.5986376792185422,0.7470158036776928
185,coupling_strengthen,0.22260596143002165,0.22574893498271908,0.5189943061022211,0.938378465814277,0.9750172882777424,0.15084809203418315,0.05875377322347153,-0.09209431881071162,1,1.0,0.5352341883899124,0.8669193740351328
186,coupling_strengthen,0.3662351658303401,0.35891844466125344,0.6592109533914849,0.9146555884170149,0.9705895885137671,0.1490330712787079,0.06918166296695594,-0.07985140831175197,1,0.6,0.5740778790404584,0.9174161771707057
187,coupling_strengthen,0.27527992960872427,0.2756918123662068,0.5416008981923546,0.8871149418028703,0.8541279339442592,0.2477873538768861,0.3938291196437203,0.1460417657668342,1,1.0,0.5824051843808591,0.6453662037422712
188,coupling_weaken,0.7141563053929628,0.7190256123602684,0.4629487952438433,0.9659422012056794,0.9781685051943146,0.06919830126029913,0.03687639505509882,-0.03232190620520031,1,1.0,0.8786252174264917,0.817698607520326
189,topology_change,0.4200997786630361,0.42957427006976984,0.3263732905601866,0.9135753684463758,0.871645613795565,0.2099346244353124,0.23276744346448383,0.02283281902917142,1,0.8,0.6903765421359027,0.7401200794885966
190,topology_change,0.7258636335382335,0.7463713348509196,0.692881142102456,0.9470441174632571,0.8749510520401476,0.1280808235405706,0.24225675769677513,0.11417593415620453,1,0.4,0.9076548140206896,0.8155591184445502
191,coupling_weaken,0.6170236041357618,0.6269225982227898,0.43397816131051015,0.8479326538964486,0.9498754822853794,0.28815616022084706,0.062144704536177986,-0.22601145568466907,1,0.6,0.8691914553944428,0.33851679816936475
192,fragmentation,0.3922501808561012,0.4468291487671847,0.18282798144186757,0.9365731359025019,0.9650898282264027,0.11716841783007254,0.049819060354317574,-0.06734935747575496,0,0.8,0.756484507777583,0.2100687733357971
193,fragmentation,0.5523570398693958,0.5682803071425263,0.3039602504654683,0.8507469891540986,0.8834058371127202,0.3667908093443183,0.25339518660077265,-0.11339562274354564,1,1.0,0.6981721033444096,0.5819666298354922
194,bifurcation,0.5202599936671302,0.448213824738038,0.5399730574042583,0.9333064837900324,0.9128188228261477,0.15817073041212565,0.19510521605093756,0.03693448563881191,1,0.4,0.4976101529341267,0.6460434577373548
195,topology_change,0.552418715059659,0.5282045909856207,0.4695605616617147,0.9112007452144324,0.8689690147825102,0.20717094803747604,0.27253038186269085,0.06535943382521481,1,0.4,0.704543103372966,0.4302434224217307
196,topology_change,0.493939986787437,0.5075621886464823,0.2527698125476859,0.9402181337055132,0.9727209720672542,0.13165022064975768,0.065770651349143,-0.06587956930061467,0,0.6,0.764931593179907,0.30868145534254054
197,topology_change,0.5579836731939842,0.5321355961115489,0.39371683382485334,0.8854584703398771,0.9263014119927172,0.23635761854930937,0.1416206187335146,-0.09473699981579475,1,1.0,0.421774152540143,0.7259685281504784
198,topology_change,0.5909732773459518,0.5797389953383825,0.7376353090875407,0.949137176334725,0.9037389043798764,0.10163749067756689,0.19005641447775956,0.08841892380019267,1,1.0,0.7292434738698266,0.9017714749857695
199,coupling_strengthen,0.1806663831792496,0.14265115480208967,0.7550634911786562,0.9228201415755982,0.9715544527766148,0.11100539356495971,0.05203787384834502,-0.058967519716614694,1,0.8,0.14029566351535588,0.9357675821833432
200,bifurcation,0.37864557921518144,0.3148634158171786,0.6000181464320447,0.9245204460907498,0.9642746234822961,0.14580468701797453,0.08731727179289306,-0.05848741522508147,1,0.8,0.3631671511438382,0.7571213157119252
201,coupling_weaken,0.7905608831484763,0.8041922436644002,0.5415635547746265,0.9635953988838591,0.8983438896427903,0.0804447347904178,0.2047537963206505,0.12430906153023269,1,0.4,0.9318708133663058,0.4441266067215319
202,coupling_weaken,0.5999977444953173,0.6380861743441149,0.3029973031894889,0.9500019830042391,0.8882525232094993,0.11612426089346206,0.20293940977474825,0.08681514888128619,1,0.6,0.8608216047404537,0.38090197365843387
203,topology_change,0.6912895900892077,0.7428139397590978,0.7585639161042832,0.9698486029509016,0.9441924200316175,0.06311164933905933,0.10533669299505577,0.04222504365599644,1,0.4,0.926667613397651,0.8653651883500588
204,coupling_weaken,0.5527529057181509,0.517200062648845,0.3454821022556363,0.9170070932543217,0.9024112623815084,0.19617592881226814,0.19630221147641275,0.00012628266414460576,1,0.4,0.6836178307398115,0.6264808279070053
205,bifurcation,0.4421399747353523,0.5707075774420795,0.574619236186445,0.9392358950040818,0.9670935635089659,0.06556363255016029,0.06844051230494042,0.002876879754780126,1,1.0,0.916970318943878,0.8870596559551427
206,fragmentation,0.3349868324795572,0.33398907361046587,0.2740266738158055,0.9375225093667174,0.9436083315281357,0.10331708115948118,0.11004446177958352,0.006727380620102336,0,0.6,0.6007293399959086,0.2998330789064253
207,fragmentation,0.48629217451815465,0.486441309534015,0.3525903598016406,0.9173296284899087,0.933582488924622,0.14585793481788217,0.11944217985202932,-0.026415754965852856,1,0.4,0.731950151224333,0.4320708970392282
208,topology_change,0.31235305715068934,0.3163513551190049,0.43719030144897214,0.9549273320082899,0.9466999450513178,0.11630303134422415,0.10247693777736228,-0.013826093566861875,1,0.4,0.6128114156951786,0.6120591999358476
209,closure_reorg,0.4781601320348316,0.42436373429089114,0.3235411396106922,0.9114967089094432,0.8480822245726631,0.16872557194107551,0.39536413171397905,0.22663855977290354,1,0.8,0.42512691226432636,0.6051778219918329
210,coupling_weaken,0.3565472393204849,0.4365246425055208,0.335379912448811,0.8479609415578282,0.8546820755673417,0.22680106407066242,0.2424577820849468,0.015656718014284393,1,0.4,0.6541752117931532,0.39292837819551124
211,coupling_weaken,0.557481609816211,0.5137349779168008,0.12998702256469974,0.8284361103217391,0.9149663272192448,0.3601335100564576,0.20811929584155675,-0.15201421421490086,0,0.8,0.6674692976738226,0.36081191178123007
212,closure_reorg,0.44417384373198676,0.4446862297687033,0.24394572924451818,0.9700558491955792,0.8786799883083087,0.05982183769951027,0.20625896624010095,0.14643712854059068,0,1.0,0.7115582226449483,0.2709344754652466
213,fragmentation,0.4659990810919451,0.4032784220196084,0.2032521650151002,0.9333726386721507,0.956709348415268,0.1895480153290462,0.08347068377258665,-0.10607733155645954,0,0.8,0.5479046998771466,0.43796989097589106
214,closure_reorg,0.49050297582840074,0.4963894227339473,0.46248493834551285,0.9380547120002299,0.8109747504494265,0.14807670509571597,0.4217605693874026,0.2736838642916866,1,0.4,0.7913653986460082,0.6651595850812052
215,closure_reorg,0.6827358975734232,0.6716735479774614,0.5516033977253585,0.9077323636251273,0.7641820468745982,0.21868102239332876,0.5563019002830124,0.33762087788968365,1,0.4,0.8092913546230727,0.7281867405468394
216,coupling_weaken,0.8282691066214568,0.8307306633025832,0.5048546939238977,0.9197014656454717,0.8655220182021175,0.15119656176682073,0.20392008307448212,0.05272352130766139,1,0.4,0.917313190855727,0.8738192722709403
217,coupling_weaken,0.6867638183091256,0.7382429930209622,0.36888344580265087,0.9816778017380512,0.9403925071313035,0.02757416009180602,0.09556902705986364,0.06799486696805762,1,1.0,0.9789021172903297,0.20215899011347754
218,closure_reorg,0.3660225627857758,0.36417737605649625,0.3642304719843799,0.8926864543134051,0.9102539403184258,0.21202661631040035,0.1698703321862052,-0.04215628412419514,1,1.0,0.6425039635244753,0.22196663287451104
219,closure_reorg,0.6434733855975069,0.6832637751039443,0.9309006473575157,0.9872650813141487,0.9780017197719757,0.02137968131660628,0.04366266270133712,0.022282981384730838,1,0.8,0.9828907356162851,0.9828078885331426
220,topology_change,0.7740283150503381,0.794858175037297,0.8751316878435251,0.9900178781207011,0.9902352336441395,0.022513396118628126,0.020691767568795316,-0.00182162854983281,1,0.8,0.961917517932869,0.94803400410623
221,fragmentation,0.8367378102116855,0.8481458396554388,0.24462200353820443,0.9783991985693282,0.9863954875627288,0.04039651910211095,0.03263671686117592,-0.007759802240935032,0,0.6,0.9518733499829999,0.08788002650174435
222,coupling_strengthen,0.2958877991565919,0.23764151490568286,0.8498189092213261,0.831445122822456,0.9712086091679056,0.3174940137519212,0.05412032506736164,-0.26337368868455957,1,0.8,0.3182713292239733,0.970353239502114
223,closure_reorg,0.43893437136605706,0.436732196833043,0.5916044145973287,0.7693450128032766,0.8364357414519902,0.38426075406712,0.44441610450099317,0.060155350433873156,1,0.4,0.6088785145936546,0.6857101270451577
224,closure_reorg,0.4907018750350209,0.4826780101928288,0.7235771104724812,0.8739968886373668,0.9227310637814092,0.2788749202000645,0.156381645651968,-0.1224932745480965,1,0.4,0.6287809946332389,0.9153102995056714
225,bifurcation,0.40255658258978244,0.48444676445872076,0.43003094877712283,0.9568589349236426,0.955889335168784,0.07264548911684138,0.10085011416791495,0.028204625051073573,1,0.8,0.7329457330918987,0.3297134251928926
226,coupling_weaken,0.7806604981678067,0.8058294275196682,0.3328793753630729,0.9732526689438397,0.8963655709326421,0.05713580868975776,0.15288923752997083,0.09575342884021307,1,1.0,0.9450639535563106,0.30121919878713366
227,bifurcation,0.41849592364026117,0.4540165753579709,0.38961567666456115,0.9488320821622754,0.954316549807456,0.13069250845461428,0.08466971632484943,-0.046022792129764845,1,0.8,0.7319171427045325,0.37071187207537376
228,coupling_weaken,0.7251058925576838,0.7386107798193651,0.3039137437331984,0.9782398870778215,0.9666271836579776,0.045284793350350405,0.057825519995127805,0.0125407266447774,1,0.6,0.9012662366242701,0.28173728433463724
229,closure_reorg,0.40366675825218085,0.39162324937712284,0.2367927290338543,0.8767516859529445,0.9043392330638674,0.2113968118940059,0.2673153656481907,0.05591855375418481,0,0.8,0.5183514830395595,0.31593257205309533
230,coupling_strengthen,0.2896963565848661,0.22810420911018123,0.8054811897940339,0.7687925603431696,0.9156943235727514,0.39639273054678287,0.21534984624459164,-0.18104288430219123,1,0.8,0.27995513189470433,0.9030958179719312
231,fragmentation,0.7075626953175923,0.7452678985201134,0.3877561233508271,0.972458049966367,0.8137091258506544,0.043097675030363325,0.4346052348313792,0.39150755980101587,1,1.0,0.9645515104712462,0.5875623480907793
232,coupling_weaken,0.592273718037769,0.6042266693269298,0.4293032247602425,0.9752870917082069,0.9644927662404963,0.05624795937520333,0.05902266085063701,0.002774701475433683,1,0.8,0.8589693388442359,0.6398746390927008
233,fragmentation,0.5057800659407633,0.5798673241134398,0.181728997739967,0.9318193221966645,0.9329516182985061,0.09380201109643238,0.14614300277193767,0.052340991675505294,0,1.0,0.9240573169956088,0.4366027318022548
234,topology_change,0.5887916331150351,0.5833403019020575,0.45954161585123243,0.9756771369511117,0.9713683049854576,0.05571058220555836,0.04757912512425183,-0.008131457081306526,1,0.8,0.7280246744588925,0.7919468399464524
235,bifurcation,0.43357472612951337,0.3710539307777684,0.482687717524362,0.8979903863287558,0.9037633920530639,0.22884555593079753,0.21940516907722235,-0.009440386853575178,1,0.0,0.34432978702814326,0.48554091110312014
236,coupling_strengthen,0.37285699704249003,0.3660216406171392,0.49041857016990364,0.9381215642439933,0.9444726458529832,0.12397391694087401,0.12376957872990957,-0.00020433821096443872,1,0.6,0.59158337667761,0.7922609263396331
237,topology_change,0.3446591745053256,0.3765205342016688,0.7595489867102369,0.8987906670968412,0.9769413259395741,0.1885916059602864,0.04511327388428654,-0.14347833207599986,1,0.8,0.6619282587331022,0.9170143086882575
238,fragmentation,0.5853427415700075,0.6152291741533906,0.3018450138809002,0.9481565490105966,0.9611051970736227,0.10110667694230924,0.07862024252487396,-0.02248643441743528,1,0.8,0.9245477743665917,0.2753105518659794
239,topology_change,0.4662922029864675,0.4753559367680579,0.35710002864459983,0.9239868824658231,0.9181685785273485,0.16053239159530847,0.13700575997329095,-0.023526631622017513,1,0.8,0.754814205938366,0.4028695550996209
240,bifurcation,0.5612438261865025,0.591115950539367,0.5767125397728428,0.9717356077148471,0.9436840978838534,0.06045740078229411,0.1255386431268788,0.06508124234458468,1,0.0,0.8530716103894161,0.7196818010501363
241,bifurcation,0.47612090548663855,0.3739329090362228,0.5152152804221418,0.9339031170784898,0.9432357645072318,0.17100227931408246,0.16183278368954812,-0.00916949562453434,1,0.0,0.4256604507638401,0.5335413498983705
242,bifurcation,0.2317982052679232,0.20765141291338401,0.40150211808038905,0.9241751530110851,0.9607757183645045,0.13939491684504912,0.08083126079599029,-0.05856365604905883,1,0.6,0.2622148374427564,0.6619323911841088
243,coupling_weaken,0.554531118605625,0.5353160719766117,0.34309426484893096,0.8750184931972997,0.8276112904942166,0.25930695023895584,0.3636003832251269,0.10429343298617105,1,0.4,0.7347144375849503,0.39476289856449964
244,bifurcation,0.5030829627193644,0.5157170494406692,0.43359457756962133,0.9798048079422784,0.9664636799194156,0.04205248002887574,0.043324175844241586,0.0012716958153658475,1,1.0,0.8152545762405781,0.8029279415178131
245,fragmentation,0.3448714877435841,0.4359095345239652,0.5135387813706731,0.9186450695194014,0.9731467842732072,0.21728152329934738,0.0790536866665894,-0.13822783663275798,1,1.0,0.743716728439254,0.8005194169332563
246,coupling_weaken,0.5281006455500464,0.46768408389533284,0.2650609238086464,0.8464428015857768,0.8291058240009688,0.36018114065945867,0.29159962874031686,-0.0685815119191418,0,1.0,0.6000544896460235,0.6590574299847519
247,coupling_weaken,0.7704049437557231,0.7741522012231188,0.22474627161031868,0.941220459467593,0.9027336307030487,0.12755057433570183,0.2170663708841999,0.08951579654849806,0,1.0,0.8904609537384539,0.5505794266681296
248,fragmentation,0.32808199109614966,0.38062922488488377,0.1700461750691912,0.9164448079025649,0.8834620504700985,0.1509119982101697,0.2509715088436357,0.10005951063346602,0,0.4,0.794033455016068,0.309299657542774
249,topology_change,0.5529617100291939,0.591443957830662,0.6967556665340182,0.9412311934823461,0.9462922675473588,0.12315067238026517,0.1216285461454013,-0.0015221262348638631,1,0.4,0.8598612663974046,0.8384616956121591
250,coupling_strengthen,0.32921146648850264,0.2567542764990474,0.7662733182794941,0.9159076812893835,0.9242804871946657,0.18404200305584886,0.1523071160193037,-0.03173488703654517,1,0.8,0.3153000078618333,0.8882897351624155
251,topology_change,0.5158371707206452,0.5268198585399322,0.37490306192407746,0.9687745985607092,0.9410359541595857,0.08618312081330548,0.12680129559876863,0.040618174785463146,1,1.0,0.8007785070047035,0.668827407499554
252,fragmentation,0.574684245715738,0.5780207169855556,0.34402048156116655,0.9266681926898406,0.8427610747403567,0.13560404605361698,0.3395778422325627,0.20397379617894573,1,1.0,0.7835705290194018,0.5057792015263395
253,coupling_strengthen,0.3520344276039166,0.28353228791118484,0.7286159932740016,0.8595612323652926,0.940249685715042,0.31216435428982825,0.13050274443870302,-0.18166160985112523,1,1.0,0.34556682658431515,0.9046610086548416
254,coupling_weaken,0.5851746854173534,0.6278539326532183,0.32995513768029416,0.9819988100734172,0.9532704342289438,0.042029879500051104,0.04940560242543285,0.007375722925381745,1,1.0,0.8877898535396153,0.16696080455433268
255,fragmentation,0.6680574794025858,0.6621095273151135,0.2704963824211933,0.9100336812672354,0.8893309161186125,0.2040887399775423,0.2982147817495445,0.09412604177200223,0,1.0,0.8082977125896901,0.6293788368290367
256,coupling_weaken,0.7571923894478063,0.757235526433051,0.3713411171683254,0.9043650729934499,0.8530845269075759,0.19713681097778968,0.36119351055379334,0.16405669957600366,1,0.4,0.8745108790857994,0.5797843054176153
257,topology_change,0.5433714768608038,0.5052779043947769,0.1554577840729386,0.9262408589780592,0.9200348279928205,0.157328896929539,0.18735544600655074,0.030026549077011744,0,0.8,0.6750045686445141,0.3922697409613882
258,coupling_weaken,0.5319372536324095,0.5598671256772679,0.42645078230231864,0.9912770358726073,0.9809226595533965,0.02033164012050026,0.04089415470741464,0.020562514586914382,1,1.0,0.9082308046566381,0.24242937890195823
259,bifurcation,0.5140396468951701,0.5230224690358117,0.47782395761206153,0.9016940082825109,0.9410513188819617,0.19559779637729968,0.10841285964460057,-0.08718493673269911,1,0.4,0.560635372204115,0.6073381963765143
260,topology_change,0.827953399909029,0.84421145399805,0.9446854911219366,0.9726267189246194,0.9892300865215593,0.05114453431267996,0.023725820971436273,-0.027418713341243683,1,0.4,0.9603303722074048,0.9851637808872528
261,coupling_strengthen,0.2902528565880295,0.28298496759319713,0.363446864355614,0.9425884393580984,0.9614885495296526,0.10657070073710853,0.04291860376661466,-0.06365209697049387,1,0.4,0.4656764901773277,0.30125611249260564
262,bifurcation,0.33152829599353945,0.2686945576877759,0.5000298426984028,0.927761124686485,0.9372866784894844,0.12253995719906627,0.15733928157760863,0.03479932437854236,1,0.4,0.38261215516948077,0.47676152981606995
263,coupling_strengthen,0.26410846140239114,0.23838082851274617,0.6322519549946205,0.9482874793546137,0.9534204055178733,0.10911483265679534,0.10480731011609334,-0.004307522540701991,1,0.8,0.3109968912996359,0.8652157895100465
264,topology_change,0.4429280799087274,0.44210245238466667,0.5371150435535086,0.9549907284162231,0.9440889359745879,0.14551782132308966,0.09909782066752498,-0.046420000655564675,1,0.8,0.6291548086485554,0.773215256359398
265,closure_reorg,0.6731832146162472,0.7048900369983581,0.791422953287627,0.9004217801498235,0.8627893395938846,0.22116572619724784,0.28609883727251795,0.06493311107527011,1,0.4,0.8877379022885452,0.8899539614851412
266,coupling_weaken,0.75426092961402,0.757345008963231,0.4259439785538303,0.8988480254427218,0.8394044135705908,0.23633256275504222,0.23559112766579066,-0.0007414350892515631,1,0.6,0.8789920544036142,0.6644179872808739
267,bifurcation,0.4770548152318785,0.457100355778789,0.5168844795057128,0.9748580006439391,0.9792322176163002,0.05086050802236847,0.03855997008059342,-0.012300537941775047,1,0.0,0.6109428723777274,0.7923482906858297
